수익률,위험도
1.193317422,28.84362589
1.386666667,34.74844122
1.107419712,23.73201803
1.744186047,29.44482213
0.481481481,70.20449409
5.102040816,25.19622384
0.289017341,46.65045475
0.265957447,50.96397096
2.415458937,31.19839793
0.575657895,31.48943442
2.006688963,59.54005928
1.951219512,17.17699248
0.626959248,35.92529716
0.780141844,25.42214416
7.567567568,15.7861381
0.59588299,40.4004373
0.873362445,44.77712177
1.814882033,39.34685785
1,40.20819758
1.879699248,89.29831991
0.627756161,94.54928942
0.294117647,46.7773088
2.732240437,32.43800378
0.458715596,43.76104251
0.72815534,46.5555789
4.210526316,25.13299987
4.526748971,17.52175338
0.33557047,82.27735697
0.682593857,39.16390695
2.729044834,45.42077034
3.539823009,17.94712808
1.865671642,52.75398073
1.01010101,39.9420677
0.715307582,118.978634
2.649006623,42.48904734
0.10252905,45.0800194
1.644736842,20.50599281
1.730103806,15.8379918
1.530054645,28.92052385
3.549382716,17.98898111
2.713987474,27.78730424
4.918032787,33.90319684
2.717391304,13.92363995
0.577200577,29.11740095
2.376237624,23.8948485
1.181525242,104.7386108
0.231481481,45.98470962
1.912045889,32.57549248
3.110419907,18.83103879
0.487210719,40.33380026
5.365296804,28.53013793
3.929273084,25.96059582
5.471956224,26.29482729
4.722792608,24.09314378
3.409090909,36.62050208
1.363636364,73.70925214
0.865800866,47.01172736
0.517241379,35.55895671
0.368239356,60.15898536
1.78784267,18.03994571
1.075268817,41.03676475
2.47706422,33.70664627
1.576182137,31.06982606
1.149425287,25.20305301
1.428571429,58.68221553
0.484261501,79.1221664
0.53361793,80.65711374
2.51572327,16.07957024
1.550387597,30.16055074
2.049180328,20.72494136
1.557122708,36.55962015
0.13215859,66.54691314
1.920614597,11.54100724
0.836236934,91.63031896
0.287356322,48.03779232
1.612903226,108.446186
2.983425414,12.57730914
2.331002331,19.41443124
2.72,84.86816797
0.134285714,35.00354085
1.746724891,74.20430548
4.424778761,34.62363597
1.671309192,33.00595109
7.396449704,24.55291342
1.234567901,33.12688279
1.119820829,56.35307173
2.120890774,116.9628608
0.210970464,49.39749136
2.797350993,39.28483155
0.796812749,32.20743352
2.277904328,22.74178456
0.611835507,51.90441072
0.432525952,43.16957768
1.512859304,57.18364007
4.340836013,7.038976278
0.124378109,60.26925517
1.224489796,102.8503389
0.318471338,40.90742175
0.707964602,46.85543493
1.030927835,22.38166217
1.87755102,16.67760053
0.595238095,42.73222244
1.598579041,49.66233713
0.839416058,42.28056422
1.267217631,40.60419775
1.904761905,25.63334947
3.696236559,15.05973236
4.576388889,39.59374517
0.904977376,46.93857797
1.077199282,42.53976441
2.321428571,14.23174964
1.645123384,34.54014678
4.807692308,30.27733491
0.299674267,43.15099531
1.500938086,55.89255825
0.667461263,29.10421479
0.992366412,27.78049707
0.231213873,36.367522
0.647058824,106.7383078
1.898734177,18.78329528
0.331491713,52.88524482
1.407657658,40.5972679
1.196172249,38.83125092
1.757469244,26.15680994
0.451467269,31.05386925
0.458536585,38.68987566
1.587301587,54.46762356
0.188323917,39.91301881
2.071005917,37.06402577
4.69043152,32.08514612
2.086956522,40.85936963
1.634615385,15.53373448
3.154574132,5.73659948
2.075702076,41.03528185
0.67114094,40.01795016
1.876675603,51.51943071
0.633540373,30.01052333
2.188183807,56.97525703
1.123595506,44.4479944
2.756892231,36.78145431
3.0248307,40.73790694
0.961538462,33.66453252
0.845070423,141.0608617
0.995732575,18.13930339
1.38121547,38.658193
1.585503964,46.34029809
3.129346314,11.67675461
1.477104874,36.90445108
0.169491525,44.91653409
2.909090909,97.73429682
1.201923077,23.5852967
3.913894325,13.72743597
2.754820937,40.68018192
0.497512438,70.71907395
2.405498282,22.83433249
3.703703704,24.72352069
2.066115702,78.8792319
1.779359431,44.2197664
1.795332136,64.20226055
0.553505535,34.20800122
0.281690141,11.90219735
3.430749682,6.599260672
4.545454545,10.49753519
0.366300366,68.93159595
0.387596899,40.80457878
1.769911504,20.46277532
1.686340641,54.50485048
0.312989045,49.08502868
0.421496312,47.3858274
3.912543153,24.65528029
0.449101796,47.7791849
2.744237102,73.45637189
0.836820084,38.62010712
0.81300813,29.28600654
2.369668246,28.53381174
1.785714286,34.72066319
1.904761905,54.24456234
6.477732794,9.06656423
2.286585366,33.15258947
0.444938821,27.18607377
3.756476684,36.86071724
0.586319218,44.77921783
0.505415162,42.32470853
1.54109589,31.16840068
1.294498382,29.30835852
2.290076336,30.59737616
0.334448161,55.61755104
0.338983051,43.16605713
1.714836224,57.23450652
0.793650794,29.50213326
1.302325581,32.71934889
2.100840336,20.67587103
1.037344398,58.8442285
1.812688822,36.09250519
1.758241758,37.6787932
1.369863014,25.6194018
26.68831169,16.55914072
2.403846154,28.70293711
0.701754386,55.35850593
1.18251928,43.50176539
1.488095238,48.32138735
0.187969925,75.29263975
0.32183908,38.95386875
0.835509138,28.42711442
1.657458564,23.11879391
2.762430939,25.33235302
2.427921093,29.89358676
1.538461538,47.1888959
0.313479624,45.64132327
6,19.04528236
3.289473684,27.70696502
2.008608321,27.07395592
2.148997135,66.90253256
1.430274136,49.61003476
0.68212824,41.89149791
0.722021661,28.23036007
1.163873371,18.1332418
1.694915254,31.62329717
2.254791432,108.5108031
5.25210084,21.45908367
1.059602649,50.884329
2.02764977,49.45747423
5.092592593,19.5663134
3.567181926,15.46971168
1.111111111,40.82900943
5.540540541,42.04133138
0.892857143,37.13686197
0.715307582,51.08654299
1.35501355,25.15737753
0.847457627,85.83502644
1.152073733,32.74145749
6.402793946,9.94061822
1.253132832,37.09919292
5.555555556,20.04745949
3.319502075,22.20133981
1.483870968,25.8964886
0.954198473,34.91378478
3.076923077,25.12033393
2.727272727,59.10069314
4.68164794,11.41394213
0.672268908,28.14366905
0.73964497,53.75745898
0.720461095,37.26725415
5.326231691,24.09845197
0.196721311,36.9014957
1.326259947,42.48899631
0.843881857,45.96045696
1.075268817,38.56365374
0.346320346,34.88876266
1.366120219,45.56764323
0.271682341,32.86023707
2.1875,32.1530248
2.474226804,31.00881548
1.712328767,28.27852472
2.393617021,28.30702709
1.402524544,53.71268046
0.544959128,41.14795892
1.858736059,59.03002528
1.286173633,92.38448549
1.578947368,61.83460045
1.904761905,34.85833864
1.916932907,103.7928013
3.194888179,16.90487288
0.463768116,85.01153895
3.937007874,19.97973519
0.892857143,32.94943015
0.961538462,47.41768431
0.531914894,30.3149991
0.766283525,26.42429109
0.091407678,64.16918982
1.408450704,22.34380987
1.788617886,41.45412663
2.472187886,36.02317965
2.380952381,51.17639298
2.305475504,45.70353275
1.554404145,26.30110118
3.546099291,15.89570187
1.278772379,23.8650097
2.613240418,32.44717832
3.629764065,16.54748335
0.961538462,28.39500132
0.177619893,55.74930658
2.521008403,24.10311526
10.40312094,18.90820681
1.464435146,30.26401397
3.412969283,8.381120473
1.503355705,21.5727803
3.211991435,44.04115371
0.484652666,83.46595133
0.526315789,36.74901623
0.450958286,44.28377348
0.787401575,76.98603852
0.217864924,25.31745108
1.333333333,20.08253594
3.361344538,24.52324488
3.249097473,12.06719108
1.094890511,3.835761004
2.3988006,33.27669874
0.848484848,31.62510559
0.438596491,29.65528097
2.315270936,33.1049848
1.129943503,53.58817585
2,45.77132467
2.586206897,21.2474293
0.840336134,32.03161841
1.358234295,25.90104265
5.639097744,18.13212593
6.849315068,22.60752987
7.107023411,17.05106939
1.777251185,41.24340047
3.125,35.25737671
0.386100386,44.21885194
0.465116279,19.64292076
0.657894737,83.56278385
1.923076923,29.78992926
2.547770701,39.49280686
2.098569157,38.50938234
1.138952164,25.64853787
0.78125,94.85007089
0.30418251,42.55835544
0.201207243,63.21416517
0.232142857,97.161228
2.06185567,63.82230419
0.58411215,74.03166981
4.864864865,32.3579191
1.079913607,49.6399482
0.370828183,46.30528398
0.252525253,35.64980558
0.043327556,64.78587863
1.050420168,91.63843936
0.687285223,57.70832805
2.057613169,37.57901911
0.819672131,58.96564315
0.699844479,67.78384289
0.949367089,13.32846054
2.645502646,21.07851234
3.03030303,34.63130283
1.096892139,67.45260051
0.35335689,33.40699973
1.283547258,99.38944113
4.573170732,20.38684936
6.41025641,19.78003327
0.957854406,28.17305
0.486381323,38.55993706
2.89017341,45.58744579
0.581818182,49.08149522
1.832460733,24.01119414
0.772797527,35.63315212
1.908396947,101.2243267
0.574712644,86.93738006
0.25,32.09149825
3.086419753,29.84862043
2.34741784,45.47746509
2.436647173,11.23741006
1.6,33.60259571
0.747663551,33.68478498
1.884422111,112.1558882
1.333333333,47.99068759
4.214963119,9.996098384
1.111111111,30.93765642
1.83908046,37.07601362
1.173020528,266.5602073
4.021447721,29.82136384
0.512820513,57.4264108
1.234567901,87.5311097
4.528985507,13.99002012
3.535353535,25.22985055
1.858736059,30.44425116
6.587615283,12.74619455
1.030927835,44.73772199
2.928257687,64.53149904
0.744920993,105.4824499
2.894356006,21.80831935
4.444444444,19.66289789
0.241545894,312.0627722
0.35971223,122.7988909
4.04040404,23.10564955
2.01511335,37.18021225
0.302267003,144.4590029
1.302083333,29.79191542
2.204724409,14.89294605
1.25,32.86725068
1.244813278,74.38765013
0.241545894,30.6918856
2.19269103,23.50887414
6.137184116,12.1373407
13.86138614,2.878316708
5.445705024,52.07134139
2.588996764,38.56607312
0.733944954,63.85121555
5.027173913,34.31625757
1.046025105,47.59563609
0.664010624,21.6894649
0.938967136,32.51976889
0.625978091,76.43944534
2.427184466,45.37533061
2.183406114,19.94803127
1.183431953,28.41738689
0.733496333,38.01770337
0.903954802,28.87766402
0.63559322,29.87433016
0.864197531,19.9112919
2.380952381,38.36583407
2.068965517,29.27002626
3.55987055,98.46445361
0.663716814,65.59106679
3.067484663,13.2437852
1.661129568,38.7382269
1.769911504,12.90281046
1.353179973,106.5405233
1.319261214,58.56008643
1.221374046,39.02199134
4.615384615,28.17331063
1.408450704,29.0371282
0.272727273,128.7810896
2.377807133,35.50465851
4.262295082,121.6159792
0.481540931,28.47868029
2.100840336,30.8603992
1.004016064,34.56761366
0.13568521,58.75228559
0.939849624,27.16821964
0.685714286,87.49016505
3.105590062,27.40399169
1.123595506,77.4038735
0.858369099,26.88487973
0.422832981,43.00717649
3.080308031,23.8237099
0.626865672,101.4975006
2.222222222,71.84315749
0.427350427,56.27132906
1.147540984,34.16098985
1.699029126,13.11833605
4.728132388,21.65464299
2.415458937,47.79597803
0.838574423,48.5142403
1.911764706,22.15542739
1.295336788,13.78033078
0.412371134,33.9935206
4.592901879,26.97574584
1.138211382,39.48640961
3.468208092,22.90408063
1.769911504,30.24453548
1.634877384,26.01931986
0.1953125,38.07278905
2.121640736,21.85320462
1.094890511,34.21219018
2.955665025,16.59004345
3.2,17.38235034
0.268817204,91.83085456
4.694835681,34.69908276
2.968460111,24.50516895
1.5,45.09936849
1.196581197,35.10819224
2.364864865,30.09144442
1.728110599,9.755741175
5.894736842,37.40252404
5.942622951,74.587614
2.491103203,12.19324333
0.966850829,37.68467817
2.496878901,39.3331947
1.397205589,28.32307247
1.495327103,40.97513137
5.054151625,21.26642993
1.414427157,34.5709432
1.231527094,31.80148483
3.539823009,20.22699153
5.347593583,8.676340358
1.339285714,16.54504352
2.077922078,32.52416491
2.300613497,48.88191494
3.937007874,11.33740031
1.307189542,30.83464972
4.329004329,32.49132591
1.731601732,56.7563839
1.685393258,49.87993011
0.462962963,22.35341396
3.96039604,44.50951738
2.660217654,23.3893525
1.53609831,17.91037098
3.534031414,16.41007956
1.811594203,35.76250978
1.53256705,62.41125426
1.700680272,23.86982813
1.794871795,77.59402024
1.895734597,17.85117025
1.320422535,20.64416662
0.537634409,53.81478487
0.332778702,75.40760566
2.860858257,26.97189129
1.24386252,61.09668734
5.445544554,22.94330729
5.833333333,39.74698321
1.450777202,25.10691842
2.912621359,29.01803661
4.677248677,35.64754701
3.93442623,21.25847454
1.80878553,66.99531335
2.688172043,20.44220024
1.820250284,23.78384443
1.793721973,35.38826336
1.619433198,23.47667832
1.597444089,13.9244209
1.412429379,29.21028257
0.570342205,31.51012935
0.912162162,35.48762693
4.451510334,19.42742068
1.413760603,58.11462895
0.692840647,49.30204478
0.417101147,31.13121787
4.599211564,73.85387685
1.256281407,55.35131464
2.170767004,32.76492604
5.629139073,37.97275151
1.328903654,54.90351882
1.923076923,18.01382834
25.05219207,20.48938983
1.986754967,23.56338274
2.469135802,48.51444489
1.015625,28.87915412
1.382488479,32.47007673
0.677966102,72.03889021
0.582147477,34.36390858
1.481481481,41.99145119
1.511335013,35.62489137
0.471698113,22.31527666
1.92926045,22.17217831
4.192872117,32.25766783
0.909090909,27.84244427
1.662707838,34.79977119
2.02020202,37.84870681
3.566878981,22.7686288
7.243243243,23.95883472
1.743697479,30.6809064
1.059001513,26.06841286
1.802265705,20.75348958
1.221640489,47.62907295
4.580152672,31.63861917
5.825242718,27.30295137
0.401606426,54.41258721
2.547770701,28.82393149
6.26566416,20.79325491
1.587301587,19.00315332
0.700190961,24.03564552
0.364963504,17.59001424
2.104377104,27.80816217
3.696857671,27.1027425
6.21669627,18.71220725
0.259259259,107.1672723
2.18579235,74.54850653
1.38121547,33.64336148
0.289115646,36.20088689
0.433168317,26.64458676
0.301507538,47.20235408
1.5,41.08118452
6.571428571,34.1289143
5.416012559,27.17845909
0.651685393,36.15636168
2.117647059,60.81556684
4.338394794,27.02515235
3.094777563,82.49532156
0.677966102,48.81930747
2.583979328,51.64458453
2.053915276,48.54159529
0.607902736,50.6340027
11.78707224,17.61939091
2.465986395,54.27336275
1.091703057,53.88740385
0.793650794,81.25806931
0.830564784,62.9362337
3.183520599,32.93563001
0.811688312,72.20216613
1.044932079,41.01811262
6.818181818,26.47098718
1.526717557,27.2143509
2.147651007,20.58084417
4.49943757,27.36916435
2.557319224,23.69250961
1.848341232,40.95329227
1.550387597,24.51888618
2.127659574,23.5451193
0.730994152,28.80305363
4.019292605,44.07733891
17.76937618,5.483042553
1.052631579,57.76288161
2.139800285,25.3246188
2.298850575,32.12893464
2.30995106,18.95410382
3.571428571,23.06341095
0.896860987,102.9953304
2.027027027,15.67288005
2.4600246,20.59357041
0.65,0.240490933
0.9,0.240490933
0.9,0.240490933
1,0.240490933
0.55,0.240490933
0.4,0.240490933
0.45,0.240490933
0.48,0.240490933
0.5,0.240490933
0.4,0.240490933
0.8,0.207324621
1.1,0.207324621
0.9,0.301971505
1.1,0.301971505
0.8,0.301971505
0.8,0.301971505
0.37,0.490247423
0.66,0.490247423
0.68,0.490247423
0.7,0.490247423
0.52,0.490247423
0.81,0.490247423
0.83,0.490247423
0.85,0.490247423
0.76,0.490247423
0.65,0.490247423
0.9,0.490247423
0.95,0.490247423
1,0.490247423
0.62,0.490247423
0.91,0.490247423
0.93,0.490247423
0.95,0.490247423
0.75,0.549174165
0.8,0.549174165
1,0.549174165
0.7,0.549174165
0.8,0.549174165
0.37,0.216146135
0.62,0.216146135
0.82,0.216146135
1.01,0.216146135
0.82,0.216146135
1.02,0.216146135
1.21,0.216146135
0.47,0.216146135
0.72,0.216146135
0.92,0.216146135
1.11,0.216146135
1.1,0.216146135
0.45,0.373684652
0.5,0.373684652
0.55,0.373684652
0.6,0.373684652
0.45,0.373684652
0.5,0.373684652
0.55,0.373684652
0.6,0.373684652
0.7,0.398628992
0.55,0.398628992
0.7,0.398628992
0.75,0.398628992
0.8,0.398628992
0.55,0.398628992
0.7,0.398628992
0.75,0.398628992
0.8,0.398628992
0.9,0.398628992
1.1,0.398628992
0.55,0.398628992
0.6,0.398628992
0.65,0.398628992
0.65,0.550896713
0.9,0.550896713
0.75,0.550896713
1,0.550896713
1.05,0.550896713
0.96,0.772119567
1.12,0.772119567
0.82,0.772119567
1.07,0.772119567
0.6,1.867226196
0.7,1.867226196
0.79,1.867226196
0.84,1.867226196
0.75,1.867226196
0.85,1.867226196
0.9,1.867226196
1.05,1.867226196
0.6,0.217377194
0.7,0.217377194
0.75,0.217377194
0.75,0.217377194
0.9,0.253844002
