,index,High,Low,Open,Close,Volume
0,2020-05-08,7600.0,6690.0,6700.0,6850.0,5109033.0
1,2020-05-11,6980.0,6480.0,6920.0,6540.0,871236.0
2,2020-05-12,6570.0,6260.0,6550.0,6380.0,497377.0
3,2020-05-13,6440.0,6190.0,6300.0,6370.0,257667.0
4,2020-05-14,6350.0,6120.0,6340.0,6120.0,253603.0
5,2020-05-15,6350.0,6070.0,6130.0,6350.0,317012.0
6,2020-05-18,6360.0,6130.0,6350.0,6170.0,228728.0
7,2020-05-19,6350.0,6200.0,6240.0,6260.0,167855.0
8,2020-05-20,6630.0,6240.0,6240.0,6620.0,455531.0
9,2020-05-21,6750.0,6510.0,6700.0,6560.0,499339.0
10,2020-05-22,6740.0,6380.0,6700.0,6380.0,289060.0
11,2020-05-25,6560.0,6300.0,6440.0,6540.0,177391.0
12,2020-05-26,6660.0,6470.0,6550.0,6560.0,166607.0
13,2020-05-27,7010.0,6490.0,6560.0,7010.0,1308628.0
14,2020-05-28,7790.0,7000.0,7670.0,7130.0,4921071.0
15,2020-05-29,7390.0,7030.0,7160.0,7220.0,987996.0
16,2020-06-01,7530.0,7000.0,7520.0,7030.0,826544.0
17,2020-06-02,7070.0,6840.0,7000.0,6890.0,385126.0
18,2020-06-03,6950.0,6690.0,6860.0,6690.0,348903.0
19,2020-06-04,6840.0,6610.0,6750.0,6800.0,236148.0
20,2020-06-05,6850.0,6700.0,6800.0,6760.0,132879.0
21,2020-06-08,6880.0,6760.0,6800.0,6800.0,129303.0
22,2020-06-09,6850.0,6700.0,6770.0,6720.0,139363.0
23,2020-06-10,6780.0,6650.0,6700.0,6660.0,128843.0
24,2020-06-11,6730.0,6420.0,6620.0,6420.0,230699.0
25,2020-06-12,6280.0,5910.0,5910.0,6210.0,240039.0
26,2020-06-15,6290.0,5820.0,6150.0,5850.0,249807.0
27,2020-06-16,7330.0,5950.0,6000.0,6450.0,7358044.0
28,2020-06-17,7000.0,6470.0,6710.0,6670.0,2231706.0
29,2020-06-18,7100.0,6600.0,6710.0,6880.0,1305868.0
30,2020-06-19,6930.0,6580.0,6910.0,6630.0,568872.0
31,2020-06-22,6660.0,6400.0,6650.0,6530.0,156125.0
32,2020-06-23,6690.0,6400.0,6530.0,6480.0,179705.0
33,2020-06-24,6530.0,6400.0,6500.0,6420.0,164187.0
34,2020-06-25,6480.0,6280.0,6450.0,6290.0,128563.0
35,2020-06-26,6580.0,6210.0,6300.0,6540.0,181968.0
36,2020-06-29,6640.0,6140.0,6450.0,6400.0,135683.0
37,2020-06-30,6520.0,6290.0,6470.0,6320.0,112126.0
38,2020-07-01,6470.0,6260.0,6400.0,6310.0,120466.0
39,2020-07-02,6390.0,6150.0,6290.0,6310.0,200706.0
40,2020-07-03,6400.0,6240.0,6320.0,6330.0,77376.0
41,2020-07-06,6370.0,6180.0,6260.0,6260.0,122985.0
42,2020-07-07,6310.0,6220.0,6310.0,6280.0,133263.0
43,2020-07-08,6270.0,6150.0,6270.0,6220.0,84677.0
