,name,BS
980,MP그룹,0.0
981,NICE평가정보,0.0
982,PI첨단소재,0.0
983,PN풍년,-0.2001039501039501
984,SCI평가정보,0.0
985,SM C&C,0.0
986,UCI,0.0
987,W홀딩컴퍼니,0.2625139043381535
988,감마누,0.0
989,강스템바이오텍,-0.17757009345794392
990,게임빌,0.0
991,경남바이오파마,0.0
992,경남제약헬스케어,0.0
993,고영,0.0
994,광림,-0.11864406779661014
995,국영지앤엠,0.0
996,나노엔텍,0.3407572383073497
997,나이벡,0.0
998,남화토건,0.0
999,네오팜,0.0
1000,넥스턴,0.0
1001,넵튠,0.0
1002,노바렉스,0.11689961880559085
1003,녹원씨엔아이,-0.3931297709923664
1004,누리텔레콤,0.21180880974695407
