,name,BS
0,DSR,0.0
1,GS글로벌,0.0
2,HDC현대산업개발,0.0
3,KEC,0.0
4,KG케미칼,0.2032258064516129
5,LG이노텍,0.0
6,LG전자,0.16785714285714284
7,LG헬로비전,0.0
8,OCI,0.0
9,S&TC,0.0
10,S&T모티브,0.0
11,SK이노베이션,0.0
12,STX,0.33252230332522303
13,WISCOM,0.26519337016574585
14,YG PLUS,0.0
15,갤럭시아에스엠,0.2
16,고려아연,0.4312977099236641
17,극동유화,0.0
18,까뮤이앤씨,0.0
19,대덕,0.0
20,대덕전자,0.0
21,대영포장,-0.13293051359516614
22,대한유화,0.0
23,동아쏘시오홀딩스,0.0
24,두산,0.3070866141732284
25,두산밥캣,0.3473451327433629
26,락앤락,0.0
27,마니커,0.0
28,만도,0.2042068361086766
29,메리츠증권,0.0
30,모두투어리츠,0.0
31,부국증권,0.0
32,삼성SDI,0.21709006928406466
33,삼성엔지니어링,0.0
34,삼성중공업,0.0
35,삼성출판사,0.0
36,삼성화재해상보험,0.0
37,삼양식품,-0.3684210526315789
38,삼양홀딩스,0.2208955223880597
39,삼영전자공업,0.0
40,삼영화학공업,0.0
41,상상인증권,0.0
42,선도전기,0.0
43,선진,0.0
44,세방전지,-0.2682926829268293
45,세원셀론텍,0.0
46,신한알파리츠,-0.25177304964539005
47,신한지주,0.0
48,쌍용자동차,-0.2061808118081181
49,에넥스,-0.04878048780487805
50,영화금속,-0.4519906323185012
51,윌비스,0.0
52,유나이티드,-0.22228716150399375
53,인지컨트롤스,0.0
54,인터지스,0.2283710054559626
55,일성건설,0.22164948453608246
56,일진다이아,0.0
57,제일약품,0.0
58,제일연마,0.0
59,제일파마홀딩스,-0.16180371352785147
60,조흥,0.12903225806451613
61,지역난방공사,0.0
62,진도,0.0
63,코오롱인더,-0.2362204724409449
64,키다리스튜디오,0.0
65,태경산업,0.2508710801393728
66,태양금속공업,0.0
67,포스코강판,-0.18152866242038213
68,필룩스,0.0
69,한국공항,0.0
70,한국종합기술,0.0
71,한국철강,0.0
72,한국패러랠,0.0
73,한라홀딩스,-0.10086455331412104
74,한미약품,0.3128964059196617
75,한솔로지스틱스,0.0
76,한일철강,-0.2318840579710145
77,한일현대시멘트,-0.2727272727272727
78,한창제지,0.4435483870967742
79,한화생명,0.0
80,한화시스템,0.0
81,현대건설,0.06779661016949153
82,현대건설기계,0.0
83,현대모비스,0.0
84,현대비앤지스틸,0.0
85,현대엘리베이터,0.0
86,현대차증권,0.0
87,현대홈쇼핑,0.0
88,호전실업,0.0
89,CJ CGV,0.4627573153616388
90,HDC현대EP,-0.2701111837802485
91,JW홀딩스,0.0
92,KB금융,0.20748299319727886
93,SG충방,0.0
94,금강공업,0.0
95,금호전기,0.14229559748427673
96,기업은행,0.0
97,남선알미늄,0.0
98,남성,0.0
99,넷마블,0.25645249862712793
