,name,BS
0,DSR,0.0
1,GS글로벌,-0.13846153846153847
2,HDC현대산업개발,0.2
3,KEC,0.0
4,KG케미칼,0.0
5,LG이노텍,0.0
6,LG전자,-0.25
7,LG헬로비전,0.0
8,OCI,0.0
9,S&TC,-0.109375
10,S&T모티브,0.0
11,SK이노베이션,0.0
12,STX,0.31260229132569556
13,WISCOM,-0.10112359550561797
14,YG PLUS,0.0
15,갤럭시아에스엠,-0.30218068535825543
16,고려아연,0.0
17,극동유화,0.13658536585365855
18,까뮤이앤씨,0.0
19,대덕,0.3929824561403509
20,대덕전자,0.0
21,대영포장,0.0
22,대한유화,-0.15993265993265993
23,동아쏘시오홀딩스,0.0
24,두산,0.0
25,두산밥캣,0.0
26,락앤락,0.0
27,마니커,0.0
28,만도,-0.21415441176470587
29,메리츠증권,-0.2326388888888889
30,모두투어리츠,0.5882352941176471
31,부국증권,0.0
32,삼성SDI,-0.3111888111888112
33,삼성엔지니어링,-0.44329896907216493
34,삼성중공업,0.0
35,삼성출판사,0.0
36,삼성화재해상보험,0.0
37,삼양식품,0.0
38,삼양홀딩스,-0.04255319148936171
39,삼영전자공업,0.0
40,삼영화학공업,0.0
41,상상인증권,0.0
42,선도전기,0.0
43,선진,-0.24015748031496062
44,세방전지,0.0
45,세원셀론텍,0.0
46,신한알파리츠,0.0
47,신한지주,0.0
48,쌍용자동차,-0.5175400606323084
49,에넥스,0.0
50,영화금속,0.0
51,윌비스,0.0
52,유나이티드,0.2902542372881356
53,인지컨트롤스,0.07904191616766468
54,인터지스,0.29818496110630943
55,일성건설,-0.22164948453608246
56,일진다이아,0.0
57,제일약품,0.0
58,제일연마,0.0
59,제일파마홀딩스,0.0
60,조흥,0.10344827586206896
61,지역난방공사,0.0
62,진도,0.0
63,코오롱인더,0.0
64,키다리스튜디오,0.0
65,태경산업,0.0
66,태양금속공업,0.0
67,포스코강판,-0.16037735849056603
68,필룩스,-1.0
69,한국공항,0.0
70,한국종합기술,0.0
71,한국철강,0.5695364238410596
72,한국패러랠,0.0
73,한라홀딩스,0.0
74,한미약품,0.0
75,한솔로지스틱스,-0.16121495327102803
76,한일철강,0.0
77,한일현대시멘트,0.47023809523809523
78,한창제지,0.0
79,한화생명,0.0
80,한화시스템,-0.22789783889980353
81,현대건설,0.0
82,현대건설기계,0.0
83,현대모비스,-0.0696629213483146
84,현대비앤지스틸,0.28805237315875615
85,현대엘리베이터,0.0
86,현대차증권,0.0
87,현대홈쇼핑,0.0
88,호전실업,0.0
89,CJ CGV,0.0
90,HDC현대EP,0.0
91,JW홀딩스,0.3376932223543401
92,KB금융,0.0
93,SG충방,0.24897119341563786
94,금강공업,0.0
95,금호산업,0.0
96,금호전기,0.0
97,기업은행,0.0
98,남선알미늄,0.0
99,남성,0.0
100,넷마블,-0.28553379658875555
101,대구백화점,0.0
102,대우건설,0.0
103,대원제약,0.0
104,대한방직,0.5630630630630631
105,대한제당,0.0
106,대한해운,0.0
107,대현,0.0
108,덕양산업,0.0
109,동원금속,0.05581395348837209
110,두산인프라코어,-0.09155645981688708
111,디씨엠,0.4
112,디티알오토모티브,0.0
113,롯데손해보험,0.0
114,롯데칠성음료,0.0
115,롯데하이마트,0.0
116,미래에셋생명,0.0
117,미원홀딩스,0.0
118,백산,0.0
119,보락,-0.0703125
120,사조대림,0.0
121,사조동아원,0.44360902255639095
122,서원,-0.2193126022913257
123,세방,0.0
124,세아홀딩스,0.0
125,세이브존I&C,0.0
126,신송홀딩스,0.0
127,신일전자,0.0
128,써니전자,0.0
129,아이마켓코리아,0.0
130,아이에이치큐,0.0
131,에이블씨엔씨,0.0
132,엔씨소프트,-0.15352697095435686
133,영보화학,0.0
134,영진약품,-0.5187255449972052
135,영풍,0.0
136,예스코홀딩스,0.0
137,유니온머티리얼,0.2039972432804962
