,Date,High,Low,Open,Close,Volume
0,2020-04-22,483.0,450.0,477.0,483.0,1440040.0
1,2020-04-23,493.0,479.0,493.0,484.0,653334.0
2,2020-04-24,482.0,465.0,472.0,470.0,1113972.0
3,2020-04-27,486.0,471.0,471.0,484.0,1180716.0
4,2020-04-28,494.0,472.0,489.0,478.0,1122615.0
5,2020-04-29,482.0,474.0,479.0,476.0,738110.0
6,2020-05-04,488.0,466.0,473.0,485.0,785763.0
7,2020-05-06,550.0,488.0,488.0,520.0,3872971.0
8,2020-05-07,525.0,510.0,515.0,517.0,1245759.0
9,2020-05-08,532.0,515.0,517.0,523.0,1165150.0
10,2020-05-11,531.0,514.0,523.0,516.0,900665.0
11,2020-05-12,521.0,495.0,514.0,503.0,1664879.0
12,2020-05-13,530.0,496.0,512.0,519.0,2041828.0
13,2020-05-14,519.0,509.0,517.0,510.0,732677.0
14,2020-05-15,515.0,497.0,510.0,504.0,977850.0
15,2020-05-18,507.0,467.0,507.0,475.0,2521517.0
16,2020-05-19,487.0,469.0,484.0,480.0,998803.0
17,2020-05-20,492.0,477.0,486.0,490.0,884612.0
18,2020-05-21,497.0,486.0,496.0,493.0,1049922.0
19,2020-05-22,494.0,476.0,490.0,483.0,895071.0
20,2020-05-25,530.0,475.0,480.0,525.0,5376948.0
21,2020-05-26,546.0,508.0,533.0,511.0,2343964.0
22,2020-05-27,515.0,498.0,512.0,500.0,1386015.0
23,2020-05-28,504.0,479.0,500.0,480.0,1594204.0
24,2020-05-29,487.0,470.0,474.0,478.0,972580.0
25,2020-06-01,488.0,479.0,479.0,480.0,642108.0
26,2020-06-02,487.0,476.0,486.0,487.0,808766.0
27,2020-06-03,504.0,480.0,493.0,493.0,1229045.0
28,2020-06-04,507.0,493.0,493.0,497.0,1110797.0
29,2020-06-05,504.0,490.0,502.0,502.0,610461.0
30,2020-06-08,520.0,502.0,504.0,514.0,1922172.0
31,2020-06-09,519.0,471.0,519.0,499.0,1323844.0
32,2020-06-10,504.0,488.0,504.0,488.0,780892.0
33,2020-06-11,500.0,475.0,488.0,482.0,988813.0
34,2020-06-12,469.0,452.0,455.0,467.0,1391291.0
35,2020-06-15,476.0,429.0,467.0,437.0,1769639.0
36,2020-06-16,455.0,441.0,441.0,452.0,672318.0
37,2020-06-17,453.0,439.0,450.0,448.0,600788.0
38,2020-06-18,452.0,440.0,448.0,449.0,510901.0
39,2020-06-19,454.0,443.0,449.0,450.0,1021541.0
40,2020-06-22,570.0,476.0,567.0,485.0,45315240.0
41,2020-06-23,494.0,445.0,494.0,450.0,7613141.0
42,2020-06-24,450.0,435.0,446.0,440.0,2997926.0
43,2020-06-25,438.0,416.0,431.0,420.0,2649404.0
44,2020-06-26,433.0,419.0,422.0,423.0,1087696.0
45,2020-06-29,420.0,407.0,420.0,407.0,1657995.0
46,2020-06-30,417.0,407.0,410.0,409.0,1107964.0
47,2020-07-01,414.0,398.0,411.0,398.0,864763.0
48,2020-07-02,418.0,393.0,400.0,418.0,2175201.0
49,2020-07-03,422.0,410.0,421.0,418.0,891397.0
50,2020-07-06,420.0,407.0,418.0,413.0,873833.0
51,2020-07-07,419.0,405.0,415.0,412.0,705195.0
52,2020-07-08,416.0,408.0,413.0,413.0,679187.0
53,2020-07-09,418.0,410.0,417.0,416.0,783117.0
54,2020-07-10,417.0,405.0,412.0,407.0,969945.0
55,2020-07-13,414.0,405.0,407.0,409.0,732764.0
56,2020-07-14,415.0,403.0,409.0,412.0,742956.0
57,2020-07-15,415.0,407.0,415.0,410.0,557912.0
58,2020-07-16,434.0,407.0,409.0,411.0,1233012.0
59,2020-07-17,0.0,0.0,0.0,411.0,0.0
60,2020-07-20,0.0,0.0,0.0,411.0,0.0
61,2020-07-21,0.0,0.0,0.0,411.0,0.0
62,2020-07-22,0.0,0.0,0.0,411.0,0.0
63,2020-07-23,0.0,0.0,0.0,411.0,0.0
64,2020-07-24,0.0,0.0,0.0,411.0,0.0
65,2020-07-27,0.0,0.0,0.0,411.0,0.0
