,index,High,Low,Open,Close,Volume
0,2020-05-08,12350.0,11900.0,11900.0,12200.0,286778.0
1,2020-05-11,12350.0,11700.0,12350.0,11950.0,211227.0
2,2020-05-12,12750.0,11700.0,11950.0,12400.0,270860.0
3,2020-05-13,13000.0,12150.0,12300.0,12650.0,151242.0
4,2020-05-14,14000.0,12400.0,12500.0,13600.0,661153.0
5,2020-05-15,14800.0,13550.0,13950.0,14700.0,643018.0
6,2020-05-18,14550.0,13550.0,14550.0,14050.0,329055.0
7,2020-05-19,13800.0,12950.0,13800.0,13600.0,288921.0
8,2020-05-20,13700.0,13050.0,13500.0,13150.0,163196.0
9,2020-05-21,13700.0,13100.0,13300.0,13350.0,104444.0
10,2020-05-22,13800.0,13050.0,13750.0,13400.0,120016.0
11,2020-05-25,13450.0,12800.0,13400.0,13300.0,146161.0
12,2020-05-26,13900.0,13100.0,13500.0,13400.0,185224.0
13,2020-05-27,13600.0,12800.0,13550.0,13100.0,138160.0
14,2020-05-28,13000.0,12200.0,13000.0,12450.0,130777.0
15,2020-05-29,12550.0,12000.0,12300.0,12300.0,91322.0
16,2020-06-01,13150.0,12150.0,12400.0,13150.0,137818.0
17,2020-06-02,13400.0,12850.0,13150.0,13150.0,74211.0
18,2020-06-03,13900.0,12800.0,13250.0,13250.0,345918.0
19,2020-06-04,13700.0,12750.0,13350.0,13200.0,131985.0
20,2020-06-05,13150.0,12500.0,13150.0,13050.0,98883.0
21,2020-06-08,12950.0,12400.0,12900.0,12800.0,104385.0
22,2020-06-09,12950.0,12300.0,12800.0,12450.0,92608.0
23,2020-06-10,12650.0,11900.0,12450.0,12150.0,150658.0
24,2020-06-11,13600.0,12700.0,13000.0,13250.0,462349.0
25,2020-06-12,14450.0,12550.0,12550.0,14350.0,535190.0
26,2020-06-15,14750.0,13050.0,14450.0,13050.0,459707.0
27,2020-06-16,15150.0,13300.0,13650.0,15050.0,451351.0
28,2020-06-17,16200.0,14600.0,14850.0,15700.0,532466.0
29,2020-06-18,15850.0,15200.0,15500.0,15700.0,158889.0
30,2020-06-19,16650.0,15150.0,15850.0,15950.0,380167.0
31,2020-06-22,16000.0,15400.0,15950.0,15900.0,101856.0
32,2020-06-23,16700.0,15700.0,16150.0,16300.0,244692.0
33,2020-06-24,16850.0,16300.0,16600.0,16500.0,166196.0
34,2020-06-25,16850.0,15900.0,16100.0,16500.0,133067.0
35,2020-06-26,17500.0,16100.0,17000.0,16450.0,212700.0
36,2020-06-29,16800.0,15950.0,16350.0,16700.0,91728.0
37,2020-06-30,18150.0,16500.0,17000.0,17800.0,251596.0
38,2020-07-01,18000.0,16800.0,17900.0,17150.0,152110.0
39,2020-07-02,17550.0,16350.0,17350.0,17250.0,121533.0
40,2020-07-03,18300.0,16700.0,17300.0,18150.0,221740.0
41,2020-07-06,18900.0,17950.0,18200.0,18700.0,178830.0
42,2020-07-07,18850.0,17650.0,18850.0,18400.0,121309.0
43,2020-07-08,18700.0,17850.0,18150.0,18400.0,94945.0
44,2020-07-09,18500.0,17800.0,18500.0,18100.0,86709.0
45,2020-07-10,18300.0,17700.0,18100.0,17950.0,72577.0
46,2020-07-13,18200.0,17450.0,17950.0,18200.0,87376.0
47,2020-07-14,19050.0,17750.0,18150.0,18800.0,124257.0
48,2020-07-15,19700.0,18500.0,18850.0,19600.0,189740.0
49,2020-07-16,19700.0,18750.0,19700.0,18950.0,113335.0
50,2020-07-17,19200.0,18350.0,18750.0,19000.0,48209.0
51,2020-07-20,19000.0,17600.0,19000.0,17800.0,148454.0
52,2020-07-21,19450.0,16500.0,18000.0,17900.0,396834.0
53,2020-07-22,19200.0,17400.0,19050.0,18550.0,297948.0
54,2020-07-23,19500.0,17800.0,18550.0,19100.0,182529.0
55,2020-07-24,19850.0,18650.0,18800.0,19550.0,106268.0
56,2020-07-27,21650.0,19550.0,19550.0,20400.0,391596.0
57,2020-07-28,20750.0,20000.0,20450.0,20400.0,90982.0
58,2020-07-29,20400.0,19700.0,20400.0,20300.0,63318.0
59,2020-07-30,20200.0,18850.0,20000.0,19950.0,195864.0
60,2020-07-31,21400.0,20100.0,20150.0,20550.0,151661.0
61,2020-08-03,21200.0,20250.0,20850.0,20750.0,69382.0
62,2020-08-04,21200.0,19700.0,20850.0,20100.0,135150.0
63,2020-08-05,20750.0,19600.0,19950.0,19650.0,138317.0
64,2020-08-06,19800.0,19100.0,19800.0,19500.0,96370.0
65,2020-08-07,20200.0,19000.0,19550.0,19400.0,106094.0
66,2020-08-10,20150.0,19500.0,19750.0,20150.0,145035.0
67,2020-08-11,20400.0,18800.0,20300.0,18800.0,187247.0
68,2020-08-12,19000.0,17450.0,19000.0,17600.0,243156.0
69,2020-08-13,18750.0,17800.0,17950.0,18200.0,101893.0
70,2020-08-14,18400.0,17500.0,18300.0,17700.0,76781.0
71,2020-08-18,18150.0,16700.0,17750.0,16950.0,57915.0
72,2020-08-19,17500.0,16400.0,16950.0,16800.0,151539.0
73,2020-08-20,17200.0,15200.0,16800.0,15650.0,174452.0
74,2020-08-21,16100.0,15200.0,16100.0,16000.0,109390.0
75,2020-08-24,16750.0,15450.0,16150.0,16750.0,95547.0
76,2020-08-25,17050.0,16500.0,16800.0,17050.0,60615.0
77,2020-08-26,17900.0,16600.0,17050.0,17700.0,105182.0
78,2020-08-27,19150.0,17450.0,17750.0,18450.0,209160.0
79,2020-08-28,19300.0,18100.0,18800.0,18550.0,162829.0
80,2020-08-31,19200.0,18400.0,18550.0,19000.0,109038.0
81,2020-09-01,19950.0,18950.0,19200.0,19250.0,166317.0
82,2020-09-02,19950.0,19050.0,19250.0,19850.0,145850.0
83,2020-09-03,20000.0,19000.0,19950.0,19250.0,141084.0
84,2020-09-04,20850.0,18200.0,18300.0,20450.0,274101.0
85,2020-09-07,21900.0,20250.0,21100.0,21850.0,301139.0
86,2020-09-08,22050.0,20650.0,21950.0,21600.0,180511.0
87,2020-09-09,22600.0,21100.0,21100.0,22250.0,164747.0
88,2020-09-10,23300.0,21600.0,22400.0,21800.0,157571.0
89,2020-09-11,21600.0,20650.0,21500.0,21050.0,116255.0
90,2020-09-14,22300.0,21250.0,21250.0,22050.0,128911.0
91,2020-09-15,22350.0,21200.0,22050.0,21950.0,120186.0
92,2020-09-16,22300.0,21350.0,21950.0,21500.0,88750.0
93,2020-09-17,21900.0,21100.0,21900.0,21400.0,71687.0
94,2020-09-18,22500.0,21200.0,21200.0,22500.0,140251.0
95,2020-09-21,23200.0,21600.0,23000.0,21600.0,139573.0
