,index,High,Low,Open,Close,Volume
0,2020-04-22,4775.0,4410.0,4610.0,4770.0,157298.0
1,2020-04-23,4955.0,4725.0,4940.0,4780.0,203246.0
2,2020-04-24,4800.0,4505.0,4780.0,4680.0,150341.0
3,2020-04-27,4670.0,4530.0,4670.0,4620.0,111358.0
4,2020-04-28,4690.0,4515.0,4690.0,4555.0,79639.0
5,2020-04-29,4645.0,4515.0,4555.0,4570.0,82162.0
6,2020-05-04,4580.0,4450.0,4540.0,4560.0,75158.0
7,2020-05-06,4625.0,4525.0,4560.0,4560.0,86861.0
8,2020-05-07,4600.0,4455.0,4560.0,4545.0,90027.0
9,2020-05-08,4750.0,4560.0,4560.0,4650.0,146802.0
10,2020-05-11,4720.0,4560.0,4660.0,4660.0,109653.0
11,2020-05-12,4675.0,4470.0,4675.0,4585.0,82433.0
12,2020-05-13,4585.0,4475.0,4550.0,4490.0,68218.0
13,2020-05-14,4520.0,4330.0,4520.0,4380.0,89718.0
14,2020-05-15,4515.0,4250.0,4380.0,4310.0,95029.0
15,2020-05-18,4325.0,4150.0,4310.0,4230.0,86358.0
16,2020-05-19,4310.0,4170.0,4250.0,4305.0,91960.0
17,2020-05-20,4390.0,4180.0,4340.0,4370.0,90312.0
18,2020-05-21,4770.0,4405.0,4500.0,4695.0,375163.0
19,2020-05-22,4875.0,4570.0,4725.0,4635.0,237124.0
20,2020-05-25,4710.0,4520.0,4640.0,4660.0,142009.0
21,2020-05-26,4685.0,4470.0,4680.0,4670.0,141371.0
22,2020-05-27,4900.0,4685.0,4740.0,4780.0,350618.0
23,2020-05-28,4895.0,4440.0,4895.0,4590.0,260540.0
24,2020-05-29,4570.0,4415.0,4570.0,4530.0,101301.0
25,2020-06-01,4650.0,4530.0,4530.0,4625.0,100313.0
26,2020-06-02,4870.0,4620.0,4620.0,4800.0,229104.0
27,2020-06-03,4990.0,4680.0,4990.0,4755.0,158098.0
28,2020-06-04,4905.0,4685.0,4755.0,4780.0,207480.0
29,2020-06-05,4880.0,4745.0,4780.0,4845.0,140955.0
30,2020-06-08,4885.0,4710.0,4850.0,4760.0,107504.0
31,2020-06-09,4850.0,4650.0,4760.0,4695.0,90813.0
32,2020-06-10,4690.0,4610.0,4640.0,4620.0,68965.0
33,2020-06-11,4630.0,4480.0,4580.0,4490.0,110149.0
34,2020-06-12,4470.0,4120.0,4120.0,4300.0,204288.0
35,2020-06-15,4400.0,3875.0,4300.0,3940.0,202993.0
36,2020-06-16,4600.0,3960.0,3965.0,4570.0,208699.0
37,2020-06-17,4590.0,4300.0,4450.0,4580.0,233835.0
38,2020-06-18,4650.0,4450.0,4620.0,4520.0,99425.0
39,2020-06-19,4630.0,4250.0,4590.0,4415.0,102695.0
40,2020-06-22,4490.0,4255.0,4370.0,4290.0,66024.0
41,2020-06-23,4370.0,4175.0,4370.0,4180.0,61425.0
42,2020-06-24,4310.0,4150.0,4195.0,4280.0,70138.0
43,2020-06-25,4225.0,4075.0,4200.0,4115.0,95736.0
44,2020-06-26,4575.0,4115.0,4115.0,4165.0,341790.0
45,2020-06-29,4355.0,4115.0,4205.0,4220.0,108232.0
46,2020-06-30,4370.0,4030.0,4350.0,4125.0,163669.0
47,2020-07-01,4190.0,4020.0,4150.0,4025.0,110016.0
48,2020-07-02,4160.0,3995.0,4010.0,4140.0,50816.0
49,2020-07-03,4190.0,4065.0,4190.0,4090.0,37041.0
50,2020-07-06,4155.0,4005.0,4100.0,4070.0,65219.0
51,2020-07-07,4220.0,4035.0,4220.0,4100.0,90101.0
52,2020-07-08,4195.0,4035.0,4140.0,4165.0,55959.0
53,2020-07-09,4670.0,4170.0,4180.0,4445.0,445979.0
54,2020-07-10,4535.0,4125.0,4535.0,4290.0,205532.0
55,2020-07-13,4340.0,4110.0,4290.0,4250.0,66547.0
56,2020-07-14,4455.0,4170.0,4245.0,4440.0,205115.0
57,2020-07-15,4645.0,4260.0,4555.0,4505.0,287596.0
58,2020-07-16,5210.0,4490.0,4590.0,4870.0,1845356.0
59,2020-07-17,5080.0,4720.0,4950.0,5010.0,494202.0
60,2020-07-20,5850.0,5310.0,5560.0,5550.0,2017886.0
61,2020-07-21,5730.0,5420.0,5730.0,5600.0,393762.0
62,2020-07-22,5770.0,5350.0,5550.0,5770.0,444554.0
63,2020-07-23,5810.0,5470.0,5790.0,5670.0,304292.0
64,2020-07-24,5580.0,5350.0,5570.0,5480.0,264719.0
65,2020-07-27,5900.0,5440.0,5540.0,5530.0,500386.0
66,2020-07-28,5600.0,5380.0,5560.0,5560.0,246737.0
67,2020-07-29,5700.0,5410.0,5700.0,5480.0,117193.0
68,2020-07-30,5590.0,5400.0,5520.0,5500.0,136814.0
69,2020-07-31,5630.0,5420.0,5500.0,5480.0,125483.0
70,2020-08-03,5500.0,5360.0,5480.0,5440.0,120566.0
71,2020-08-04,5560.0,5370.0,5560.0,5430.0,70607.0
72,2020-08-05,5590.0,5280.0,5490.0,5470.0,227136.0
73,2020-08-06,5570.0,5370.0,5550.0,5410.0,114191.0
74,2020-08-07,6200.0,5330.0,5410.0,5940.0,982447.0
75,2020-08-10,6400.0,5900.0,6140.0,6400.0,656157.0
76,2020-08-11,7270.0,6360.0,6410.0,6690.0,1135251.0
77,2020-08-12,6740.0,6260.0,6620.0,6500.0,336283.0
78,2020-08-13,6750.0,6400.0,6500.0,6480.0,161695.0
79,2020-08-14,6460.0,6000.0,6300.0,6200.0,300081.0
80,2020-08-18,6160.0,5530.0,6160.0,5630.0,383062.0
81,2020-08-19,6260.0,5630.0,5750.0,6030.0,283760.0
82,2020-08-20,6170.0,5650.0,6030.0,5820.0,303701.0
83,2020-08-21,6120.0,5710.0,5850.0,5870.0,164410.0
84,2020-08-24,5960.0,5600.0,5740.0,5860.0,128285.0
