,index,High,Low,Open,Close,Volume
0,2020-05-04,5280.0,5170.0,5250.0,5230.0,98407.0
1,2020-05-06,5320.0,5260.0,5270.0,5320.0,83572.0
2,2020-05-07,5390.0,5190.0,5370.0,5310.0,76981.0
3,2020-05-08,5350.0,5210.0,5350.0,5260.0,62350.0
4,2020-05-11,5320.0,5230.0,5260.0,5300.0,72748.0
5,2020-05-12,5380.0,5270.0,5380.0,5340.0,87359.0
6,2020-05-13,5330.0,5100.0,5330.0,5300.0,39138.0
7,2020-05-14,5340.0,5170.0,5300.0,5320.0,120707.0
8,2020-05-15,5330.0,5230.0,5330.0,5250.0,45404.0
9,2020-05-18,5290.0,5220.0,5260.0,5270.0,16988.0
10,2020-05-19,5350.0,5270.0,5320.0,5310.0,48046.0
11,2020-05-20,5400.0,5290.0,5310.0,5350.0,39101.0
12,2020-05-21,5530.0,5370.0,5370.0,5460.0,99164.0
13,2020-05-22,5750.0,5440.0,5550.0,5560.0,151817.0
14,2020-05-25,5700.0,5550.0,5600.0,5570.0,50169.0
15,2020-05-26,5670.0,5530.0,5530.0,5650.0,27119.0
16,2020-05-27,5800.0,5640.0,5690.0,5760.0,66482.0
17,2020-05-28,5850.0,5710.0,5840.0,5760.0,68039.0
18,2020-05-29,5900.0,5700.0,5820.0,5880.0,48846.0
19,2020-06-01,5970.0,5890.0,5920.0,5910.0,69192.0
20,2020-06-02,6040.0,5930.0,5990.0,6000.0,60360.0
21,2020-06-03,6080.0,5900.0,6000.0,5900.0,75264.0
22,2020-06-04,5950.0,5870.0,5910.0,5890.0,50996.0
23,2020-06-05,5980.0,5840.0,5980.0,5940.0,49771.0
24,2020-06-08,6000.0,5880.0,6000.0,5890.0,37637.0
25,2020-06-09,5990.0,5880.0,5890.0,5920.0,27554.0
26,2020-06-10,5940.0,5900.0,5900.0,5940.0,22229.0
27,2020-06-11,5960.0,5810.0,5940.0,5830.0,41993.0
28,2020-06-12,5790.0,5620.0,5790.0,5770.0,147736.0
29,2020-06-15,5810.0,5610.0,5780.0,5670.0,57016.0
30,2020-06-16,5780.0,5660.0,5750.0,5750.0,69924.0
31,2020-06-17,5800.0,5690.0,5750.0,5770.0,54769.0
32,2020-06-18,5800.0,5690.0,5780.0,5740.0,49842.0
33,2020-06-19,5820.0,5710.0,5750.0,5800.0,36619.0
34,2020-06-22,5830.0,5750.0,5780.0,5830.0,27198.0
