,index,High,Low,Open,Close,Volume
0,2020-05-04,3370.0,3225.0,3265.0,3330.0,83534.0
1,2020-05-06,3435.0,3315.0,3330.0,3405.0,84811.0
2,2020-05-07,3600.0,3400.0,3415.0,3465.0,203426.0
3,2020-05-08,3500.0,3425.0,3500.0,3425.0,42452.0
4,2020-05-11,3425.0,3300.0,3425.0,3360.0,67433.0
5,2020-05-12,3365.0,3255.0,3365.0,3290.0,50812.0
6,2020-05-13,3425.0,3240.0,3250.0,3415.0,121561.0
7,2020-05-14,3470.0,3345.0,3415.0,3455.0,58412.0
8,2020-05-15,3535.0,3440.0,3455.0,3480.0,65481.0
9,2020-05-18,3510.0,3325.0,3480.0,3480.0,117109.0
10,2020-05-19,3570.0,3430.0,3480.0,3490.0,70431.0
11,2020-05-20,3625.0,3490.0,3490.0,3535.0,131982.0
12,2020-05-21,3595.0,3500.0,3540.0,3515.0,37669.0
13,2020-05-22,3515.0,3415.0,3515.0,3420.0,93362.0
14,2020-05-25,3490.0,3390.0,3420.0,3435.0,57205.0
15,2020-05-26,3515.0,3440.0,3440.0,3500.0,73177.0
16,2020-05-27,3540.0,3460.0,3540.0,3495.0,33680.0
17,2020-05-28,3580.0,3400.0,3540.0,3485.0,97611.0
18,2020-05-29,3490.0,3410.0,3455.0,3485.0,36742.0
19,2020-06-01,3500.0,3430.0,3495.0,3475.0,42929.0
20,2020-06-02,3480.0,3435.0,3435.0,3475.0,24092.0
21,2020-06-03,3495.0,3350.0,3495.0,3410.0,67521.0
22,2020-06-04,3470.0,3360.0,3405.0,3435.0,43710.0
23,2020-06-05,3475.0,3400.0,3440.0,3420.0,18813.0
24,2020-06-08,3430.0,3385.0,3400.0,3400.0,34263.0
25,2020-06-09,3465.0,3385.0,3405.0,3410.0,24422.0
26,2020-06-10,3420.0,3375.0,3380.0,3405.0,41844.0
27,2020-06-11,3400.0,3260.0,3380.0,3300.0,79357.0
28,2020-06-12,3315.0,3210.0,3280.0,3310.0,41449.0
29,2020-06-15,3420.0,3110.0,3310.0,3200.0,33562.0
30,2020-06-16,3415.0,3210.0,3225.0,3275.0,34266.0
31,2020-06-17,3355.0,3200.0,3275.0,3240.0,19358.0
32,2020-06-18,3290.0,3180.0,3210.0,3285.0,14981.0
33,2020-06-19,3360.0,3255.0,3255.0,3360.0,14523.0
34,2020-06-22,3390.0,3320.0,3320.0,3370.0,7603.0
35,2020-06-23,3385.0,3275.0,3370.0,3305.0,26755.0
36,2020-06-24,3350.0,3275.0,3305.0,3290.0,12304.0
37,2020-06-25,3280.0,3135.0,3250.0,3135.0,41779.0
38,2020-06-26,3175.0,3090.0,3140.0,3155.0,53096.0
39,2020-06-29,3185.0,3095.0,3175.0,3100.0,20830.0
40,2020-06-30,3175.0,3095.0,3105.0,3165.0,14758.0
41,2020-07-01,3195.0,3065.0,3130.0,3180.0,26588.0
42,2020-07-02,3165.0,3105.0,3105.0,3115.0,6928.0
43,2020-07-03,3155.0,3080.0,3125.0,3155.0,7711.0
44,2020-07-06,3160.0,3100.0,3160.0,3150.0,15001.0
45,2020-07-07,3155.0,3105.0,3155.0,3115.0,10728.0
46,2020-07-08,3145.0,3100.0,3145.0,3135.0,13973.0
47,2020-07-09,3165.0,3100.0,3100.0,3155.0,15573.0
48,2020-07-10,3190.0,3135.0,3175.0,3160.0,22525.0
49,2020-07-13,3790.0,3140.0,3140.0,3495.0,1206021.0
50,2020-07-14,3565.0,3405.0,3515.0,3405.0,171467.0
51,2020-07-15,3510.0,3350.0,3410.0,3470.0,84502.0
52,2020-07-16,3500.0,3380.0,3410.0,3405.0,53901.0
53,2020-07-17,3535.0,3405.0,3405.0,3455.0,59298.0
54,2020-07-20,3490.0,3425.0,3475.0,3490.0,96907.0
55,2020-07-21,4100.0,3565.0,4070.0,3610.0,1474903.0
56,2020-07-22,3670.0,3500.0,3630.0,3605.0,240535.0
57,2020-07-23,3595.0,3370.0,3595.0,3405.0,145142.0
58,2020-07-24,3495.0,3325.0,3405.0,3410.0,132200.0
59,2020-07-27,3540.0,3340.0,3350.0,3450.0,110336.0
60,2020-07-28,3490.0,3370.0,3450.0,3410.0,58744.0
61,2020-07-29,3445.0,3350.0,3410.0,3410.0,53394.0
62,2020-07-30,3450.0,3350.0,3415.0,3370.0,44737.0
63,2020-07-31,3450.0,3360.0,3420.0,3375.0,38587.0
64,2020-08-03,3495.0,3360.0,3375.0,3465.0,65321.0
65,2020-08-04,3475.0,3305.0,3460.0,3410.0,109869.0
66,2020-08-05,3445.0,3370.0,3410.0,3425.0,53415.0
67,2020-08-06,3440.0,3380.0,3440.0,3390.0,43228.0
68,2020-08-07,3505.0,3385.0,3390.0,3430.0,108689.0
69,2020-08-10,3500.0,3425.0,3435.0,3445.0,37882.0
70,2020-08-11,3460.0,3400.0,3420.0,3405.0,45931.0
71,2020-08-12,3435.0,3215.0,3420.0,3395.0,49455.0
72,2020-08-13,3445.0,3390.0,3410.0,3415.0,52482.0
73,2020-08-14,3465.0,3375.0,3420.0,3420.0,66144.0
74,2020-08-18,3425.0,3280.0,3420.0,3300.0,73451.0
75,2020-08-19,3385.0,3270.0,3385.0,3275.0,31929.0
76,2020-08-20,3300.0,3080.0,3300.0,3095.0,90070.0
77,2020-08-21,3255.0,3100.0,3120.0,3250.0,45422.0
78,2020-08-24,3280.0,3190.0,3255.0,3220.0,15668.0
79,2020-08-25,3300.0,3190.0,3190.0,3265.0,21092.0
80,2020-08-26,3285.0,3130.0,3270.0,3220.0,39827.0
81,2020-08-27,3990.0,3160.0,3160.0,3390.0,753629.0
82,2020-08-28,3800.0,3400.0,3465.0,3540.0,823906.0
83,2020-08-31,3590.0,3505.0,3575.0,3555.0,143016.0
84,2020-09-01,3750.0,3560.0,3560.0,3615.0,193657.0
85,2020-09-02,3790.0,3560.0,3615.0,3655.0,231319.0
86,2020-09-03,3740.0,3615.0,3670.0,3680.0,137477.0
87,2020-09-04,3670.0,3400.0,3590.0,3610.0,102513.0
88,2020-09-07,3850.0,3530.0,3610.0,3850.0,327296.0
89,2020-09-08,3950.0,3730.0,3950.0,3730.0,205381.0
90,2020-09-09,3780.0,3620.0,3690.0,3670.0,54156.0
91,2020-09-10,3715.0,3605.0,3670.0,3660.0,52962.0
92,2020-09-11,3680.0,3570.0,3665.0,3605.0,53861.0
93,2020-09-14,3635.0,3550.0,3610.0,3630.0,27150.0
94,2020-09-15,3635.0,3550.0,3630.0,3575.0,42592.0
95,2020-09-16,3675.0,3580.0,3580.0,3675.0,25442.0
96,2020-09-17,3675.0,3515.0,3675.0,3560.0,81049.0
97,2020-09-18,3610.0,3470.0,3560.0,3470.0,71609.0
98,2020-09-21,3490.0,3350.0,3470.0,3370.0,111596.0
99,2020-09-22,3465.0,3350.0,3405.0,3450.0,44937.0
100,2020-09-23,3600.0,3350.0,3455.0,3535.0,37928.0
101,2020-09-24,3530.0,3380.0,3520.0,3440.0,53756.0
102,2020-09-25,3470.0,3345.0,3440.0,3455.0,38018.0
103,2020-09-28,3560.0,3460.0,3495.0,3555.0,41588.0
104,2020-09-29,3605.0,3525.0,3560.0,3570.0,21376.0
105,2020-10-05,3600.0,3500.0,3565.0,3515.0,15871.0
106,2020-10-06,3590.0,3435.0,3590.0,3455.0,77947.0
107,2020-10-07,3495.0,3415.0,3455.0,3465.0,28740.0
108,2020-10-08,3490.0,3440.0,3480.0,3465.0,30599.0
109,2020-10-12,3470.0,3395.0,3455.0,3425.0,58552.0
110,2020-10-13,3465.0,3400.0,3425.0,3400.0,21396.0
111,2020-10-14,3430.0,3315.0,3425.0,3400.0,84512.0
112,2020-10-15,3660.0,3410.0,3425.0,3440.0,236101.0
113,2020-10-16,3495.0,3395.0,3445.0,3470.0,54249.0
114,2020-10-19,3505.0,3395.0,3470.0,3405.0,69782.0
115,2020-10-20,3450.0,3360.0,3405.0,3400.0,34790.0
116,2020-10-21,3555.0,3400.0,3400.0,3535.0,59366.0
117,2020-10-22,3570.0,3420.0,3570.0,3420.0,31174.0
118,2020-10-23,3640.0,3425.0,3425.0,3595.0,97464.0
119,2020-10-26,3660.0,3400.0,3660.0,3400.0,84562.0
120,2020-10-27,3480.0,3355.0,3360.0,3400.0,35500.0
121,2020-10-28,3455.0,3280.0,3340.0,3450.0,66589.0
122,2020-10-29,3710.0,3340.0,3450.0,3690.0,298431.0
123,2020-10-30,3690.0,3425.0,3690.0,3500.0,130813.0
124,2020-11-02,3840.0,3365.0,3495.0,3725.0,297411.0
125,2020-11-03,3970.0,3640.0,3695.0,3880.0,476498.0
126,2020-11-04,3875.0,3675.0,3870.0,3735.0,55373.0
127,2020-11-05,4015.0,3745.0,3750.0,3990.0,199454.0
128,2020-11-06,4030.0,3820.0,4030.0,3870.0,88137.0
129,2020-11-09,3970.0,3845.0,3910.0,3875.0,49257.0
130,2020-11-10,3910.0,3690.0,3875.0,3760.0,99999.0
131,2020-11-11,3850.0,3745.0,3745.0,3775.0,40598.0
