,Date,High,Low,Open,Close,Volume
52,2020-07-08,168.0,159.0,164.0,163.0,2242790.0
53,2020-07-09,164.0,160.0,163.0,162.0,2087434.0
54,2020-07-10,164.0,157.0,162.0,159.0,2681385.0
55,2020-07-13,159.0,155.0,159.0,156.0,1970381.0
56,2020-07-14,199.0,157.0,157.0,165.0,35130502.0
57,2020-07-15,197.0,160.0,169.0,177.0,27010141.0
58,2020-07-16,219.0,176.0,176.0,201.0,52519313.0
59,2020-07-17,258.0,194.0,197.0,241.0,129820074.0
60,2020-07-20,271.0,231.0,248.0,237.0,54634351.0
61,2020-07-21,242.0,221.0,241.0,227.0,16737641.0
62,2020-07-22,227.0,204.0,227.0,206.0,11942351.0
63,2020-07-23,206.0,191.0,203.0,197.0,8988947.0
64,2020-07-24,232.0,192.0,194.0,209.0,36018518.0
65,2020-07-27,222.0,202.0,206.0,207.0,5751734.0
66,2020-07-28,211.0,195.0,207.0,198.0,5282829.0
67,2020-07-29,214.0,197.0,198.0,200.0,6047225.0
68,2020-07-30,200.0,190.0,198.0,190.0,5262794.0
69,2020-07-31,192.0,180.0,187.0,182.0,4938733.0
70,2020-08-03,183.0,170.0,182.0,173.0,4549015.0
71,2020-08-04,189.0,176.0,176.0,178.0,5173884.0
72,2020-08-05,182.0,174.0,179.0,178.0,2701174.0
73,2020-08-06,178.0,174.0,178.0,178.0,2015937.0
74,2020-08-07,184.0,174.0,176.0,177.0,2387605.0
75,2020-08-10,177.0,167.0,175.0,169.0,4156800.0
76,2020-08-11,169.0,162.0,168.0,165.0,4408581.0
77,2020-08-12,179.0,163.0,165.0,166.0,7943559.0
78,2020-08-13,178.0,167.0,170.0,170.0,5712139.0
79,2020-08-14,175.0,166.0,169.0,167.0,3490446.0
80,2020-08-18,131.0,117.0,121.0,117.0,31274341.0
81,2020-08-19,132.0,111.0,111.0,116.0,23637848.0
82,2020-08-20,124.0,113.0,117.0,116.0,7315566.0
83,2020-08-21,119.0,113.0,119.0,113.0,4189051.0
84,2020-08-24,116.0,106.0,114.0,108.0,7366162.0
85,2020-08-25,113.0,108.0,110.0,113.0,8256157.0
86,2020-08-26,146.0,113.0,113.0,146.0,47569125.0
87,2020-08-27,158.0,132.0,136.0,132.0,38276092.0
88,2020-08-28,171.0,126.0,132.0,158.0,121287304.0
89,2020-08-31,195.0,165.0,169.0,186.0,84381008.0
90,2020-09-01,183.0,165.0,180.0,172.0,20065899.0
91,2020-09-02,199.0,149.0,166.0,168.0,56924726.0
92,2020-09-03,187.0,159.0,165.0,171.0,25853988.0
93,2020-09-04,175.0,163.0,169.0,168.0,13284162.0
94,2020-09-07,170.0,161.0,166.0,162.0,9913365.0
95,2020-09-08,0.0,0.0,0.0,162.0,0.0
96,2020-09-09,0.0,0.0,0.0,162.0,0.0
97,2020-09-10,0.0,0.0,0.0,162.0,0.0
98,2020-09-11,0.0,0.0,0.0,162.0,0.0
99,2020-09-14,0.0,0.0,0.0,162.0,0.0
100,2020-09-15,0.0,0.0,0.0,162.0,0.0
101,2020-09-16,0.0,0.0,0.0,162.0,0.0
102,2020-09-17,0.0,0.0,0.0,162.0,0.0
103,2020-09-18,0.0,0.0,0.0,162.0,0.0
104,2020-09-21,0.0,0.0,0.0,162.0,0.0
105,2020-09-22,0.0,0.0,0.0,162.0,0.0
106,2020-09-23,0.0,0.0,0.0,162.0,0.0
107,2020-09-24,0.0,0.0,0.0,162.0,0.0
108,2020-09-25,0.0,0.0,0.0,162.0,0.0
109,2020-09-28,0.0,0.0,0.0,162.0,0.0
110,2020-09-29,0.0,0.0,0.0,162.0,0.0
111,2020-10-05,0.0,0.0,0.0,162.0,0.0
112,2020-10-06,0.0,0.0,0.0,162.0,0.0
113,2020-10-07,0.0,0.0,0.0,162.0,0.0
114,2020-10-08,0.0,0.0,0.0,162.0,0.0
115,2020-10-12,0.0,0.0,0.0,162.0,0.0
116,2020-10-13,0.0,0.0,0.0,162.0,0.0
117,2020-10-14,0.0,0.0,0.0,162.0,0.0
118,2020-10-15,0.0,0.0,0.0,162.0,0.0
119,2020-10-16,0.0,0.0,0.0,162.0,0.0
120,2020-10-19,0.0,0.0,0.0,162.0,0.0
121,2020-10-20,0.0,0.0,0.0,162.0,0.0
122,2020-10-21,0.0,0.0,0.0,162.0,0.0
123,2020-10-22,0.0,0.0,0.0,162.0,0.0
124,2020-10-23,0.0,0.0,0.0,162.0,0.0
125,2020-10-26,0.0,0.0,0.0,162.0,0.0
126,2020-10-27,0.0,0.0,0.0,162.0,0.0
127,2020-10-28,0.0,0.0,0.0,162.0,0.0
128,2020-10-29,0.0,0.0,0.0,162.0,0.0
129,2020-10-30,0.0,0.0,0.0,162.0,0.0
130,2020-11-02,0.0,0.0,0.0,162.0,0.0
131,2020-11-03,0.0,0.0,0.0,162.0,0.0
132,2020-11-04,0.0,0.0,0.0,162.0,0.0
133,2020-11-05,0.0,0.0,0.0,162.0,0.0
134,2020-11-06,0.0,0.0,0.0,162.0,0.0
135,2020-11-09,0.0,0.0,0.0,162.0,0.0
136,2020-11-10,0.0,0.0,0.0,162.0,0.0
137,2020-11-11,0.0,0.0,0.0,162.0,0.0
