,Date,High,Low,Open,Close,Volume
0,2020-05-04,4075.0,4030.0,4075.0,4050.0,37979.0
1,2020-05-06,4090.0,4045.0,4075.0,4070.0,234545.0
2,2020-05-07,4090.0,4030.0,4090.0,4085.0,78562.0
3,2020-05-08,4090.0,4035.0,4090.0,4040.0,61824.0
4,2020-05-11,4080.0,4030.0,4030.0,4060.0,50072.0
5,2020-05-12,4075.0,4030.0,4075.0,4030.0,28250.0
6,2020-05-13,4045.0,4000.0,4045.0,4030.0,65972.0
7,2020-05-14,4030.0,3980.0,4030.0,3995.0,44779.0
8,2020-05-15,4050.0,3980.0,4050.0,4000.0,40543.0
9,2020-05-18,4070.0,3995.0,4070.0,4045.0,57365.0
10,2020-05-19,4080.0,4000.0,4020.0,4065.0,113249.0
11,2020-05-20,4070.0,4035.0,4065.0,4055.0,9999.0
12,2020-05-21,4120.0,4060.0,4070.0,4060.0,103122.0
13,2020-05-22,4290.0,4060.0,4060.0,4150.0,165859.0
14,2020-05-25,4145.0,4035.0,4145.0,4095.0,85521.0
15,2020-05-26,4145.0,4060.0,4100.0,4105.0,83382.0
16,2020-05-27,4235.0,4075.0,4100.0,4190.0,142062.0
17,2020-05-28,4225.0,4150.0,4150.0,4175.0,65307.0
18,2020-05-29,4280.0,4155.0,4170.0,4250.0,118975.0
19,2020-06-01,4300.0,4225.0,4225.0,4255.0,92806.0
20,2020-06-02,4325.0,4225.0,4300.0,4280.0,71154.0
21,2020-06-03,4300.0,4260.0,4295.0,4280.0,82872.0
22,2020-06-04,4310.0,4205.0,4280.0,4240.0,94173.0
23,2020-06-05,4290.0,4195.0,4290.0,4245.0,73462.0
24,2020-06-08,4285.0,4210.0,4250.0,4230.0,31158.0
25,2020-06-09,4230.0,4190.0,4195.0,4205.0,87544.0
26,2020-06-10,4290.0,4190.0,4290.0,4190.0,73464.0
27,2020-06-11,4210.0,4165.0,4200.0,4185.0,48225.0
28,2020-06-12,4115.0,4005.0,4020.0,4055.0,171542.0
29,2020-06-15,4085.0,4020.0,4085.0,4060.0,102477.0
30,2020-06-16,4115.0,4055.0,4095.0,4115.0,62233.0
31,2020-06-17,4130.0,4030.0,4130.0,4105.0,44348.0
32,2020-06-18,4150.0,4060.0,4150.0,4070.0,24995.0
33,2020-06-19,4100.0,4010.0,4100.0,4010.0,103766.0
34,2020-06-22,4050.0,4010.0,4010.0,4035.0,60904.0
35,2020-06-23,4045.0,3995.0,4010.0,4010.0,157633.0
36,2020-06-24,4045.0,4010.0,4010.0,4025.0,51657.0
37,2020-06-25,4050.0,4000.0,4050.0,4030.0,35122.0
38,2020-06-26,4100.0,4030.0,4030.0,4045.0,20601.0
39,2020-06-29,4050.0,4000.0,4050.0,4030.0,44265.0
40,2020-06-30,4085.0,4020.0,4085.0,4045.0,33191.0
41,2020-07-01,4060.0,4020.0,4050.0,4060.0,21976.0
42,2020-07-02,4090.0,4030.0,4090.0,4060.0,37892.0
43,2020-07-03,4060.0,4025.0,4045.0,4035.0,40230.0
44,2020-07-06,4070.0,4025.0,4070.0,4030.0,32321.0
45,2020-07-07,4050.0,4010.0,4050.0,4015.0,61189.0
46,2020-07-08,4050.0,3980.0,4050.0,4005.0,129311.0
47,2020-07-09,4035.0,3985.0,4005.0,3985.0,71077.0
48,2020-07-10,4040.0,3950.0,4040.0,3980.0,81225.0
49,2020-07-13,4005.0,3980.0,4005.0,3985.0,24470.0
50,2020-07-14,4025.0,3990.0,4000.0,3990.0,32878.0
51,2020-07-15,4025.0,3985.0,4020.0,3995.0,49190.0
52,2020-07-16,4015.0,3970.0,4000.0,3990.0,80896.0
53,2020-07-17,4010.0,3970.0,4010.0,4000.0,27460.0
54,2020-07-20,4020.0,3990.0,4015.0,4020.0,44835.0
55,2020-07-21,4050.0,4000.0,4020.0,4020.0,63253.0
56,2020-07-22,4050.0,4000.0,4000.0,4015.0,35330.0
57,2020-07-23,4050.0,3995.0,4050.0,4000.0,50718.0
58,2020-07-24,4050.0,4000.0,4000.0,4020.0,56630.0
59,2020-07-27,4070.0,3995.0,4070.0,4005.0,141351.0
60,2020-07-28,4045.0,3995.0,4020.0,4000.0,53064.0
61,2020-07-29,4020.0,3970.0,4020.0,4000.0,100995.0
62,2020-07-30,4030.0,3985.0,4005.0,4000.0,116626.0
63,2020-07-31,4020.0,3970.0,4020.0,3995.0,142057.0
64,2020-08-03,4000.0,3955.0,3960.0,3985.0,111257.0
65,2020-08-04,4000.0,3965.0,4000.0,3970.0,104104.0
66,2020-08-05,4000.0,3930.0,4000.0,3960.0,90796.0
67,2020-08-06,3985.0,3930.0,3985.0,3930.0,78621.0
68,2020-08-07,3960.0,3925.0,3925.0,3950.0,49002.0
69,2020-08-10,3960.0,3925.0,3960.0,3930.0,52160.0
70,2020-08-11,3960.0,3910.0,3935.0,3930.0,95041.0
71,2020-08-12,3995.0,3925.0,3945.0,3950.0,89651.0
72,2020-08-13,3990.0,3915.0,3990.0,3960.0,125498.0
73,2020-08-14,3985.0,3915.0,3985.0,3930.0,70376.0
74,2020-08-18,3975.0,3885.0,3975.0,3900.0,92837.0
75,2020-08-19,3960.0,3860.0,3960.0,3880.0,100079.0
76,2020-08-20,3905.0,3785.0,3905.0,3840.0,180704.0
77,2020-08-21,3890.0,3785.0,3815.0,3835.0,156346.0
78,2020-08-24,3890.0,3830.0,3890.0,3845.0,39089.0
79,2020-08-25,3905.0,3840.0,3885.0,3905.0,56896.0
80,2020-08-26,3930.0,3880.0,3905.0,3910.0,33760.0
81,2020-08-27,3910.0,3835.0,3910.0,3835.0,72506.0
82,2020-08-28,3910.0,3845.0,3910.0,3850.0,7211.0
83,2020-08-31,3890.0,3830.0,3840.0,3865.0,19909.0
84,2020-09-01,3890.0,3850.0,3890.0,3875.0,21350.0
85,2020-09-02,3875.0,3845.0,3860.0,3875.0,45187.0
86,2020-09-03,3885.0,3845.0,3885.0,3870.0,39247.0
87,2020-09-04,3875.0,3830.0,3830.0,3850.0,26455.0
88,2020-09-07,3895.0,3835.0,3860.0,3880.0,63018.0
89,2020-09-08,3905.0,3865.0,3900.0,3900.0,85912.0
90,2020-09-09,3900.0,3850.0,3880.0,3900.0,53664.0
91,2020-09-10,3935.0,3900.0,3935.0,3925.0,31190.0
92,2020-09-11,3970.0,3860.0,3950.0,3955.0,78632.0
93,2020-09-14,3980.0,3950.0,3980.0,3965.0,42681.0
94,2020-09-15,3995.0,3955.0,3995.0,3980.0,33424.0
95,2020-09-16,4030.0,3950.0,3980.0,3995.0,152446.0
96,2020-09-17,4020.0,3990.0,4000.0,4020.0,102220.0
97,2020-09-18,4030.0,3980.0,4030.0,3980.0,45050.0
98,2020-09-21,4020.0,3940.0,4020.0,3940.0,43669.0
99,2020-09-22,3995.0,3950.0,3990.0,3990.0,81324.0
100,2020-09-23,4010.0,3970.0,4000.0,3985.0,80158.0
101,2020-09-24,4005.0,3975.0,4000.0,3990.0,121746.0
102,2020-09-25,4035.0,4000.0,4000.0,4005.0,65435.0
103,2020-09-28,4050.0,3980.0,4010.0,4035.0,77172.0
104,2020-09-29,4100.0,4025.0,4035.0,4095.0,75920.0
105,2020-10-05,4115.0,4065.0,4065.0,4115.0,44081.0
106,2020-10-06,4130.0,4080.0,4130.0,4100.0,30337.0
107,2020-10-07,4115.0,4070.0,4115.0,4080.0,23141.0
108,2020-10-08,4085.0,4040.0,4080.0,4055.0,43542.0
109,2020-10-12,4090.0,4035.0,4070.0,4035.0,15861.0
110,2020-10-13,4085.0,4030.0,4085.0,4035.0,23625.0
111,2020-10-14,4085.0,4030.0,4070.0,4060.0,8671.0
112,2020-10-15,4075.0,4010.0,4075.0,4040.0,27165.0
113,2020-10-16,4050.0,3975.0,4050.0,4000.0,38244.0
114,2020-10-19,4050.0,4000.0,4020.0,4005.0,27409.0
115,2020-10-20,4050.0,4000.0,4050.0,4020.0,19378.0
116,2020-10-21,4090.0,4020.0,4045.0,4045.0,35071.0
117,2020-10-22,4070.0,4020.0,4045.0,4060.0,52909.0
118,2020-10-23,4075.0,4055.0,4070.0,4070.0,28866.0
119,2020-10-26,4080.0,4060.0,4080.0,4070.0,45737.0
120,2020-10-27,4090.0,4040.0,4080.0,4070.0,26759.0
121,2020-10-28,4095.0,4060.0,4095.0,4085.0,36312.0
122,2020-10-29,4085.0,4030.0,4045.0,4075.0,52758.0
123,2020-10-30,4095.0,4020.0,4095.0,4035.0,43724.0
124,2020-11-02,4075.0,4020.0,4075.0,4025.0,47525.0
125,2020-11-03,4070.0,4025.0,4070.0,4055.0,40501.0
126,2020-11-04,4060.0,4035.0,4060.0,4060.0,31893.0
127,2020-11-05,4095.0,4060.0,4060.0,4090.0,72974.0
128,2020-11-06,4090.0,4065.0,4090.0,4085.0,42931.0
129,2020-11-09,4095.0,4070.0,4085.0,4080.0,75958.0
130,2020-11-10,4120.0,4065.0,4080.0,4085.0,111192.0
131,2020-11-11,4100.0,4070.0,4100.0,4070.0,37619.0
