,Date,High,Low,Open,Close,Volume
0,2020-05-08,509.0,481.0,497.0,485.0,9109225.0
1,2020-05-11,503.0,470.0,490.0,479.0,6913609.0
2,2020-05-12,490.0,463.0,484.0,471.0,4845582.0
3,2020-05-13,474.0,450.0,471.0,462.0,4881599.0
4,2020-05-14,460.0,421.0,455.0,441.0,7890052.0
5,2020-05-15,448.0,421.0,440.0,421.0,3726036.0
6,2020-05-18,478.0,422.0,425.0,436.0,11805805.0
7,2020-05-19,452.0,417.0,444.0,419.0,4708609.0
8,2020-05-20,423.0,405.0,419.0,414.0,4091589.0
9,2020-05-21,421.0,406.0,413.0,412.0,2899256.0
10,2020-05-22,416.0,396.0,409.0,402.0,2698513.0
11,2020-05-25,450.0,395.0,406.0,440.0,11527888.0
12,2020-05-26,488.0,446.0,449.0,453.0,12913277.0
13,2020-05-27,467.0,430.0,460.0,438.0,4016057.0
14,2020-05-28,472.0,428.0,438.0,443.0,6830296.0
15,2020-05-29,427.0,401.0,403.0,414.0,5490080.0
16,2020-06-01,419.0,405.0,413.0,409.0,2766089.0
17,2020-06-02,414.0,401.0,409.0,404.0,1896380.0
18,2020-06-03,410.0,399.0,405.0,403.0,3430824.0
19,2020-06-04,404.0,360.0,404.0,389.0,9055050.0
20,2020-06-05,395.0,370.0,395.0,382.0,3212545.0
21,2020-06-08,382.0,358.0,380.0,360.0,4135703.0
22,2020-06-09,375.0,346.0,360.0,360.0,4739204.0
23,2020-06-10,360.0,344.0,356.0,344.0,2357265.0
24,2020-06-11,350.0,312.0,344.0,327.0,3299306.0
25,2020-06-12,313.0,294.0,311.0,309.0,5695193.0
26,2020-06-15,306.0,269.0,304.0,270.0,4205028.0
27,2020-06-16,351.0,277.0,290.0,351.0,10054314.0
28,2020-06-17,446.0,365.0,408.0,365.0,36425776.0
29,2020-06-18,350.0,277.0,347.0,283.0,28523161.0
30,2020-06-19,320.0,283.0,287.0,289.0,17063475.0
31,2020-06-22,299.0,286.0,291.0,293.0,4567465.0
32,2020-06-23,297.0,280.0,297.0,290.0,4946095.0
33,2020-06-24,365.0,282.0,286.0,307.0,35048081.0
34,2020-06-25,312.0,287.0,309.0,292.0,7328844.0
35,2020-06-26,0.0,0.0,0.0,292.0,0.0
36,2020-06-29,340.0,292.0,318.0,296.0,13129510.0
37,2020-06-30,296.0,273.0,295.0,281.0,7489910.0
38,2020-07-01,286.0,276.0,284.0,280.0,3065939.0
39,2020-07-02,283.0,274.0,280.0,282.0,2465744.0
40,2020-07-03,289.0,275.0,289.0,282.0,1928095.0
41,2020-07-06,286.0,276.0,279.0,280.0,2097495.0
42,2020-07-07,284.0,274.0,279.0,276.0,2479487.0
43,2020-07-08,282.0,272.0,279.0,272.0,2556229.0
44,2020-07-09,268.0,255.0,266.0,263.0,4688398.0
45,2020-07-10,265.0,252.0,263.0,258.0,2931378.0
46,2020-07-13,261.0,249.0,258.0,254.0,2841271.0
47,2020-07-14,315.0,255.0,255.0,277.0,33832973.0
48,2020-07-15,278.0,258.0,278.0,264.0,5715108.0
49,2020-07-16,303.0,259.0,264.0,281.0,13673952.0
50,2020-07-17,303.0,273.0,281.0,301.0,8296643.0
51,2020-07-20,360.0,306.0,310.0,350.0,25439979.0
52,2020-07-21,406.0,361.0,361.0,385.0,28640915.0
53,2020-07-22,390.0,340.0,390.0,349.0,10331096.0
54,2020-07-23,348.0,310.0,339.0,326.0,10153025.0
55,2020-07-24,338.0,308.0,325.0,324.0,6146002.0
56,2020-07-27,369.0,320.0,336.0,320.0,11010402.0
57,2020-07-28,330.0,295.0,330.0,300.0,6926717.0
58,2020-07-29,300.0,283.0,300.0,289.0,5532258.0
59,2020-07-30,294.0,283.0,286.0,290.0,3071089.0
60,2020-07-31,290.0,277.0,289.0,279.0,5158504.0
61,2020-08-03,288.0,269.0,282.0,280.0,2855435.0
62,2020-08-04,310.0,275.0,282.0,285.0,4487859.0
63,2020-08-05,292.0,276.0,288.0,281.0,5858940.0
64,2020-08-06,296.0,230.0,237.0,253.0,26683868.0
65,2020-08-07,263.0,222.0,263.0,230.0,15646093.0
66,2020-08-10,239.0,206.0,228.0,212.0,23035293.0
67,2020-08-11,218.0,201.0,215.0,207.0,8984768.0
68,2020-08-12,207.0,196.0,206.0,197.0,7530033.0
69,2020-08-13,218.0,198.0,199.0,200.0,13054669.0
70,2020-08-14,203.0,184.0,197.0,192.0,8996892.0
71,2020-08-18,191.0,171.0,189.0,172.0,6163986.0
72,2020-08-19,191.0,160.0,173.0,178.0,12235797.0
73,2020-08-20,219.0,177.0,180.0,193.0,40033423.0
74,2020-08-21,195.0,175.0,192.0,180.0,10243794.0
75,2020-08-24,182.0,168.0,180.0,177.0,3660366.0
76,2020-08-25,192.0,174.0,178.0,181.0,6114064.0
77,2020-08-26,222.0,180.0,181.0,207.0,32718157.0
78,2020-08-27,207.0,184.0,207.0,185.0,10385802.0
79,2020-08-28,214.0,188.0,190.0,190.0,21120100.0
80,2020-08-31,205.0,191.0,193.0,197.0,7450165.0
81,2020-09-01,196.0,185.0,194.0,190.0,4339786.0
82,2020-09-02,191.0,183.0,190.0,187.0,5902058.0
83,2020-09-03,190.0,181.0,189.0,181.0,7844852.0
84,2020-09-04,0.0,0.0,0.0,181.0,0.0
85,2020-09-07,0.0,0.0,0.0,181.0,0.0
86,2020-09-08,0.0,0.0,0.0,181.0,0.0
87,2020-09-09,0.0,0.0,0.0,181.0,0.0
88,2020-09-10,0.0,0.0,0.0,181.0,0.0
89,2020-09-11,0.0,0.0,0.0,181.0,0.0
90,2020-09-14,0.0,0.0,0.0,181.0,0.0
91,2020-09-15,0.0,0.0,0.0,181.0,0.0
92,2020-09-16,0.0,0.0,0.0,181.0,0.0
93,2020-09-17,0.0,0.0,0.0,181.0,0.0
94,2020-09-18,0.0,0.0,0.0,181.0,0.0
95,2020-09-21,0.0,0.0,0.0,181.0,0.0
96,2020-09-22,0.0,0.0,0.0,181.0,0.0
97,2020-09-23,0.0,0.0,0.0,181.0,0.0
98,2020-09-24,0.0,0.0,0.0,905.0,0.0
99,2020-09-25,0.0,0.0,0.0,905.0,0.0
100,2020-09-28,0.0,0.0,0.0,905.0,0.0
101,2020-09-29,0.0,0.0,0.0,905.0,0.0
102,2020-10-05,0.0,0.0,0.0,905.0,0.0
103,2020-10-06,0.0,0.0,0.0,905.0,0.0
104,2020-10-07,0.0,0.0,0.0,905.0,0.0
105,2020-10-08,0.0,0.0,0.0,905.0,0.0
106,2020-10-12,0.0,0.0,0.0,905.0,0.0
107,2020-10-13,0.0,0.0,0.0,905.0,0.0
108,2020-10-14,0.0,0.0,0.0,905.0,0.0
109,2020-10-15,0.0,0.0,0.0,905.0,0.0
110,2020-10-16,0.0,0.0,0.0,905.0,0.0
111,2020-10-19,0.0,0.0,0.0,905.0,0.0
112,2020-10-20,0.0,0.0,0.0,905.0,0.0
113,2020-10-21,0.0,0.0,0.0,905.0,0.0
114,2020-10-22,0.0,0.0,0.0,905.0,0.0
115,2020-10-23,0.0,0.0,0.0,905.0,0.0
116,2020-10-26,0.0,0.0,0.0,905.0,0.0
117,2020-10-27,0.0,0.0,0.0,905.0,0.0
118,2020-10-28,0.0,0.0,0.0,905.0,0.0
119,2020-10-29,0.0,0.0,0.0,905.0,0.0
120,2020-10-30,0.0,0.0,0.0,905.0,0.0
121,2020-11-02,0.0,0.0,0.0,905.0,0.0
122,2020-11-03,0.0,0.0,0.0,905.0,0.0
123,2020-11-04,0.0,0.0,0.0,905.0,0.0
124,2020-11-05,0.0,0.0,0.0,905.0,0.0
125,2020-11-06,0.0,0.0,0.0,905.0,0.0
126,2020-11-09,0.0,0.0,0.0,905.0,0.0
127,2020-11-10,0.0,0.0,0.0,905.0,0.0
128,2020-11-11,0.0,0.0,0.0,905.0,0.0
