,index,High,Low,Open,Close,Volume
0,2020-05-04,31250.0,27800.0,28000.0,30000.0,457983.0
1,2020-05-06,32150.0,30150.0,30850.0,31150.0,419253.0
2,2020-05-07,31900.0,30350.0,31150.0,30600.0,186255.0
3,2020-05-08,30950.0,29650.0,30600.0,30000.0,179167.0
4,2020-05-11,30600.0,29450.0,29650.0,30150.0,102619.0
5,2020-05-12,30250.0,29100.0,30150.0,29500.0,139593.0
6,2020-05-13,29450.0,28550.0,28600.0,29150.0,97195.0
7,2020-05-14,28950.0,28250.0,28950.0,28900.0,94842.0
8,2020-05-15,30250.0,28750.0,29000.0,28900.0,196671.0
9,2020-05-18,30150.0,29100.0,29300.0,29850.0,138287.0
10,2020-05-19,30900.0,29900.0,30550.0,30050.0,206355.0
11,2020-05-20,30550.0,29700.0,30050.0,29700.0,102638.0
12,2020-05-21,30350.0,29600.0,30100.0,29650.0,103174.0
13,2020-05-22,29900.0,28550.0,29900.0,28700.0,123391.0
14,2020-05-25,29200.0,27800.0,28750.0,28950.0,126605.0
15,2020-05-26,29350.0,28650.0,28750.0,28950.0,112894.0
16,2020-05-27,31050.0,28950.0,28950.0,30600.0,317481.0
17,2020-05-28,33450.0,30800.0,31100.0,32150.0,1024625.0
18,2020-05-29,34600.0,30700.0,32650.0,30700.0,712859.0
19,2020-06-01,33800.0,31500.0,32050.0,33050.0,370919.0
20,2020-06-02,35600.0,33450.0,33500.0,35000.0,518986.0
21,2020-06-03,37200.0,33000.0,35850.0,34200.0,618884.0
22,2020-06-04,36850.0,33700.0,34450.0,36800.0,383428.0
23,2020-06-05,38150.0,36150.0,37100.0,37350.0,445979.0
24,2020-06-08,37500.0,36100.0,37500.0,37100.0,213172.0
25,2020-06-09,38100.0,37000.0,37750.0,37850.0,257404.0
26,2020-06-10,38050.0,36800.0,38050.0,37400.0,146313.0
27,2020-06-11,37200.0,34850.0,36950.0,35200.0,378526.0
28,2020-06-12,35000.0,32650.0,33000.0,34800.0,341712.0
29,2020-06-15,34950.0,31000.0,34800.0,31000.0,253374.0
30,2020-06-16,32900.0,31500.0,32000.0,31950.0,193483.0
31,2020-06-17,32550.0,31000.0,31450.0,31350.0,143846.0
32,2020-06-18,31600.0,30450.0,31350.0,31050.0,110670.0
33,2020-06-19,33150.0,31050.0,31250.0,31050.0,217956.0
34,2020-06-22,32300.0,31000.0,31550.0,31750.0,107412.0
35,2020-06-23,32650.0,31350.0,31800.0,31700.0,99791.0
36,2020-06-24,33000.0,31700.0,32000.0,33000.0,123447.0
37,2020-06-25,33800.0,32050.0,32050.0,33550.0,118861.0
38,2020-06-26,34900.0,33250.0,33950.0,34350.0,187795.0
39,2020-06-29,33950.0,32700.0,33500.0,32850.0,102856.0
40,2020-06-30,33650.0,32300.0,33600.0,32650.0,101906.0
41,2020-07-01,33200.0,31200.0,32650.0,31300.0,113946.0
42,2020-07-02,32250.0,31450.0,31450.0,31950.0,64276.0
43,2020-07-03,32300.0,31500.0,32100.0,32150.0,97811.0
44,2020-07-06,32350.0,31850.0,32000.0,32000.0,59100.0
45,2020-07-07,32800.0,31700.0,32050.0,31800.0,72153.0
46,2020-07-08,32150.0,31400.0,32000.0,31900.0,54561.0
47,2020-07-09,34450.0,32650.0,32650.0,33950.0,286333.0
48,2020-07-10,34450.0,33050.0,34300.0,33150.0,118616.0
49,2020-07-13,34650.0,33000.0,33250.0,34500.0,168902.0
50,2020-07-14,35600.0,33600.0,34450.0,35200.0,181226.0
51,2020-07-15,35900.0,34950.0,35650.0,35350.0,170544.0
52,2020-07-16,35800.0,34200.0,35450.0,34650.0,132278.0
53,2020-07-17,34750.0,33200.0,34450.0,34250.0,132170.0
54,2020-07-20,34350.0,33500.0,34350.0,33500.0,58965.0
55,2020-07-21,33800.0,33100.0,33800.0,33250.0,97988.0
56,2020-07-22,33650.0,32700.0,33300.0,33200.0,98604.0
57,2020-07-23,33300.0,32400.0,33300.0,32750.0,66176.0
58,2020-07-24,32950.0,32150.0,32400.0,32200.0,70701.0
59,2020-07-27,33200.0,31700.0,31750.0,33100.0,68690.0
60,2020-07-28,33500.0,32250.0,33500.0,32400.0,56962.0
61,2020-07-29,32800.0,32100.0,32400.0,32500.0,40604.0
62,2020-07-30,32900.0,32400.0,32600.0,32800.0,37738.0
63,2020-07-31,32800.0,32000.0,32600.0,32100.0,63251.0
64,2020-08-03,32200.0,30850.0,32100.0,31100.0,78586.0
65,2020-08-04,32900.0,31050.0,31050.0,32600.0,86081.0
66,2020-08-05,32750.0,31650.0,32750.0,31750.0,66639.0
67,2020-08-06,32150.0,31150.0,31950.0,31600.0,76910.0
68,2020-08-07,31700.0,30950.0,31700.0,31200.0,70686.0
69,2020-08-10,31450.0,31000.0,31000.0,31300.0,62432.0
70,2020-08-11,31600.0,31200.0,31250.0,31600.0,59434.0
71,2020-08-12,33000.0,31300.0,31750.0,32800.0,173172.0
72,2020-08-13,33200.0,32500.0,32700.0,32800.0,80112.0
73,2020-08-14,33250.0,32150.0,32900.0,32450.0,76536.0
74,2020-08-18,31750.0,29550.0,31750.0,29550.0,188416.0
75,2020-08-19,30200.0,28450.0,29550.0,29000.0,169070.0
76,2020-08-20,28950.0,26250.0,28700.0,26550.0,219866.0
