,index,High,Low,Open,Close,Volume
0,2020-04-22,4860.0,4635.0,4720.0,4860.0,129090.0
1,2020-04-23,4915.0,4820.0,4875.0,4870.0,92022.0
2,2020-04-24,4870.0,4740.0,4870.0,4750.0,72994.0
3,2020-04-27,4870.0,4700.0,4750.0,4865.0,100611.0
4,2020-04-28,4945.0,4760.0,4855.0,4785.0,72177.0
5,2020-04-29,4835.0,4745.0,4745.0,4785.0,63699.0
6,2020-05-04,4780.0,4640.0,4700.0,4675.0,59177.0
7,2020-05-06,4950.0,4690.0,4700.0,4860.0,130441.0
8,2020-05-07,5030.0,4860.0,4865.0,5010.0,145000.0
9,2020-05-08,5130.0,4995.0,5060.0,5020.0,151947.0
10,2020-05-11,5080.0,4835.0,4990.0,4860.0,151591.0
11,2020-05-12,4885.0,4680.0,4885.0,4730.0,109136.0
12,2020-05-13,5030.0,4615.0,4725.0,5000.0,215464.0
13,2020-05-14,5080.0,4865.0,4950.0,4880.0,126177.0
14,2020-05-15,4985.0,4805.0,4890.0,4815.0,132779.0
15,2020-05-18,4730.0,4605.0,4690.0,4720.0,160893.0
16,2020-05-19,4910.0,4725.0,4800.0,4880.0,137031.0
17,2020-05-20,5120.0,4875.0,4880.0,5100.0,361470.0
18,2020-05-21,5230.0,5110.0,5230.0,5180.0,283353.0
19,2020-05-22,5210.0,4980.0,5210.0,5010.0,206554.0
20,2020-05-25,5600.0,5010.0,5020.0,5440.0,1011187.0
21,2020-05-26,5530.0,5380.0,5510.0,5460.0,263983.0
22,2020-05-27,5580.0,5400.0,5480.0,5530.0,283136.0
23,2020-05-28,5730.0,5140.0,5500.0,5340.0,470164.0
24,2020-05-29,5330.0,5130.0,5290.0,5190.0,144139.0
25,2020-06-01,5390.0,5200.0,5290.0,5390.0,126123.0
26,2020-06-02,5490.0,5310.0,5380.0,5400.0,94169.0
27,2020-06-03,5450.0,5260.0,5400.0,5390.0,103043.0
28,2020-06-04,5630.0,5300.0,5390.0,5610.0,355291.0
29,2020-06-05,5690.0,5480.0,5600.0,5590.0,151776.0
30,2020-06-08,5650.0,5450.0,5650.0,5580.0,131799.0
31,2020-06-09,5640.0,5420.0,5640.0,5530.0,144729.0
32,2020-06-10,5530.0,5390.0,5530.0,5440.0,77131.0
33,2020-06-11,5530.0,5300.0,5530.0,5440.0,83295.0
34,2020-06-12,5390.0,4700.0,5100.0,5390.0,302615.0
35,2020-06-15,5390.0,4945.0,5390.0,5010.0,288114.0
36,2020-06-16,5440.0,5170.0,5180.0,5310.0,901814.0
37,2020-06-17,5650.0,5210.0,5220.0,5430.0,599913.0
38,2020-06-18,5570.0,5340.0,5450.0,5350.0,217166.0
39,2020-06-19,5400.0,5150.0,5360.0,5170.0,179492.0
40,2020-06-22,5190.0,5040.0,5170.0,5050.0,111388.0
41,2020-06-23,5150.0,4995.0,5060.0,5090.0,96788.0
42,2020-06-24,5140.0,5000.0,5090.0,5030.0,114892.0
43,2020-06-25,5020.0,4805.0,5020.0,4900.0,111668.0
44,2020-06-26,5370.0,4915.0,4915.0,5130.0,247135.0
45,2020-06-29,5090.0,4955.0,5000.0,4980.0,79735.0
46,2020-06-30,5050.0,4930.0,4995.0,4935.0,75635.0
47,2020-07-01,5020.0,4855.0,4940.0,4870.0,63866.0
48,2020-07-02,4950.0,4860.0,4950.0,4875.0,63381.0
49,2020-07-03,4935.0,4795.0,4935.0,4835.0,74492.0
50,2020-07-06,4955.0,4830.0,4835.0,4910.0,44124.0
51,2020-07-07,4950.0,4810.0,4910.0,4840.0,69400.0
52,2020-07-08,4890.0,4810.0,4810.0,4825.0,32638.0
53,2020-07-09,4885.0,4800.0,4825.0,4860.0,61180.0
54,2020-07-10,5200.0,4815.0,4945.0,5030.0,280269.0
55,2020-07-13,5500.0,4925.0,5040.0,5400.0,695502.0
56,2020-07-14,5440.0,5000.0,5440.0,5090.0,347282.0
57,2020-07-15,5150.0,4975.0,5090.0,5110.0,164885.0
58,2020-07-16,5170.0,5020.0,5090.0,5020.0,114513.0
59,2020-07-17,5080.0,4985.0,5020.0,5020.0,83566.0
60,2020-07-20,5060.0,4905.0,5000.0,4925.0,82281.0
61,2020-07-21,5010.0,4840.0,4950.0,4890.0,138299.0
62,2020-07-22,4895.0,4840.0,4890.0,4855.0,89290.0
63,2020-07-23,4985.0,4825.0,4855.0,4860.0,84896.0
64,2020-07-24,4935.0,4820.0,4820.0,4860.0,60564.0
65,2020-07-27,4915.0,4830.0,4830.0,4860.0,49786.0
66,2020-07-28,5070.0,4910.0,4960.0,4990.0,207244.0
67,2020-07-29,5070.0,4940.0,5070.0,4990.0,77582.0
68,2020-07-30,5080.0,4955.0,4990.0,5040.0,153038.0
69,2020-07-31,5080.0,4885.0,5080.0,4905.0,122285.0
70,2020-08-03,4970.0,4835.0,4910.0,4845.0,98633.0
71,2020-08-04,4970.0,4860.0,4970.0,4880.0,71582.0
72,2020-08-05,4960.0,4880.0,4890.0,4910.0,63232.0
73,2020-08-06,5110.0,4915.0,4950.0,4990.0,177976.0
74,2020-08-07,5050.0,4865.0,5050.0,4910.0,139387.0
75,2020-08-10,5040.0,4860.0,4900.0,5010.0,127966.0
76,2020-08-11,5090.0,4910.0,5090.0,4910.0,132561.0
77,2020-08-12,4960.0,4835.0,4910.0,4890.0,146176.0
78,2020-08-13,5020.0,4890.0,4890.0,4940.0,101546.0
79,2020-08-14,4970.0,4830.0,4970.0,4855.0,103719.0
80,2020-08-18,4850.0,4395.0,4850.0,4420.0,204099.0
81,2020-08-19,4610.0,4310.0,4500.0,4520.0,57161.0
82,2020-08-20,4525.0,4280.0,4420.0,4285.0,110770.0
83,2020-08-21,4400.0,4215.0,4300.0,4375.0,46518.0
84,2020-08-24,4450.0,4280.0,4400.0,4395.0,30185.0
85,2020-08-25,4500.0,4395.0,4395.0,4495.0,32792.0
86,2020-08-26,4530.0,4435.0,4470.0,4490.0,38212.0
87,2020-08-27,4510.0,4380.0,4480.0,4415.0,65904.0
88,2020-08-28,4505.0,4400.0,4415.0,4440.0,53198.0
89,2020-08-31,4500.0,4390.0,4450.0,4410.0,71979.0
90,2020-09-01,4410.0,4310.0,4370.0,4365.0,83932.0
91,2020-09-02,4485.0,4360.0,4365.0,4485.0,65934.0
92,2020-09-03,4525.0,4320.0,4520.0,4515.0,48906.0
93,2020-09-04,4475.0,4360.0,4360.0,4435.0,57633.0
94,2020-09-07,4555.0,4350.0,4410.0,4530.0,90683.0
95,2020-09-08,4755.0,4525.0,4530.0,4640.0,96190.0
96,2020-09-09,4720.0,4400.0,4590.0,4645.0,60233.0
97,2020-09-10,4885.0,4640.0,4645.0,4820.0,138942.0
98,2020-09-11,4890.0,4665.0,4820.0,4765.0,58254.0
99,2020-09-14,5290.0,4770.0,4820.0,5150.0,668050.0
100,2020-09-15,5220.0,4950.0,5220.0,5140.0,184338.0
101,2020-09-16,5120.0,4990.0,5110.0,5050.0,98605.0
102,2020-09-17,5040.0,4885.0,5000.0,4950.0,78872.0
103,2020-09-18,5210.0,4895.0,4905.0,5100.0,247237.0
104,2020-09-21,5100.0,4885.0,5100.0,4975.0,115097.0
105,2020-09-22,5020.0,4810.0,4960.0,4945.0,108166.0
106,2020-09-23,5950.0,4850.0,5110.0,5610.0,2579316.0
107,2020-09-24,5840.0,5200.0,5500.0,5280.0,1302587.0
108,2020-09-25,5500.0,5020.0,5300.0,5130.0,602612.0
109,2020-09-28,5250.0,5010.0,5130.0,5230.0,278782.0
110,2020-09-29,5550.0,5170.0,5290.0,5370.0,620951.0
111,2020-10-05,5530.0,5260.0,5530.0,5530.0,405237.0
112,2020-10-06,6840.0,5440.0,5530.0,6460.0,9737041.0
113,2020-10-07,6620.0,6270.0,6380.0,6480.0,1441466.0
114,2020-10-08,6920.0,6380.0,6460.0,6630.0,1614749.0
115,2020-10-12,7000.0,6520.0,6670.0,6960.0,1304014.0
116,2020-10-13,7420.0,7000.0,7200.0,7000.0,1214897.0
117,2020-10-14,7140.0,6750.0,6930.0,6760.0,648971.0
118,2020-10-15,6740.0,6040.0,6700.0,6480.0,590076.0
119,2020-10-16,6520.0,6090.0,6370.0,6160.0,340114.0
120,2020-10-19,6360.0,6070.0,6160.0,6110.0,160494.0
121,2020-10-20,6190.0,5870.0,6000.0,6080.0,138895.0
122,2020-10-21,6300.0,6080.0,6100.0,6230.0,130061.0
123,2020-10-22,6230.0,5950.0,6180.0,5960.0,120332.0
124,2020-10-23,5920.0,5640.0,5810.0,5730.0,263476.0
125,2020-10-26,5810.0,5460.0,5810.0,5500.0,189307.0
126,2020-10-27,5630.0,5350.0,5360.0,5550.0,106261.0
127,2020-10-28,5780.0,5470.0,5470.0,5760.0,102032.0
128,2020-10-29,5770.0,5500.0,5650.0,5750.0,76173.0
129,2020-10-30,5840.0,5610.0,5750.0,5670.0,115955.0
130,2020-11-02,5730.0,5590.0,5670.0,5690.0,48617.0
131,2020-11-03,5810.0,5650.0,5710.0,5770.0,102376.0
132,2020-11-04,5860.0,5670.0,5800.0,5740.0,114612.0
133,2020-11-05,5840.0,5630.0,5790.0,5770.0,123095.0
134,2020-11-06,5810.0,5630.0,5780.0,5710.0,120480.0
135,2020-11-09,5920.0,5640.0,5660.0,5900.0,147216.0
136,2020-11-10,6200.0,5810.0,5970.0,6200.0,181384.0
137,2020-11-11,6200.0,6000.0,6200.0,6020.0,137982.0
