,Date,High,Low,Open,Close,Volume
0,2020-04-22,2460.0,2350.0,2420.0,2445.0,113136.0
1,2020-04-23,2525.0,2420.0,2420.0,2455.0,76942.0
2,2020-04-24,2520.0,2420.0,2520.0,2435.0,91492.0
3,2020-04-27,2510.0,2430.0,2435.0,2490.0,106342.0
4,2020-04-28,2510.0,2410.0,2510.0,2425.0,60375.0
5,2020-04-29,2510.0,2440.0,2490.0,2460.0,156665.0
6,2020-05-04,2440.0,2365.0,2430.0,2410.0,83864.0
7,2020-05-06,2485.0,2380.0,2410.0,2470.0,81169.0
8,2020-05-07,2480.0,2425.0,2480.0,2440.0,28670.0
9,2020-05-08,2540.0,2440.0,2450.0,2530.0,144788.0
10,2020-05-11,2600.0,2470.0,2600.0,2530.0,148083.0
11,2020-05-12,2530.0,2430.0,2525.0,2450.0,48684.0
12,2020-05-13,2450.0,2395.0,2450.0,2430.0,27151.0
13,2020-05-14,2420.0,2360.0,2405.0,2370.0,62060.0
14,2020-05-15,2470.0,2335.0,2470.0,2375.0,21082.0
15,2020-05-18,2450.0,2380.0,2450.0,2400.0,44674.0
16,2020-05-19,2460.0,2375.0,2400.0,2430.0,51222.0
17,2020-05-20,2445.0,2395.0,2405.0,2415.0,90331.0
18,2020-05-21,2440.0,2370.0,2415.0,2400.0,95592.0
19,2020-05-22,2410.0,2285.0,2400.0,2320.0,140465.0
20,2020-05-25,2335.0,2275.0,2315.0,2280.0,102105.0
21,2020-05-26,2305.0,2250.0,2305.0,2280.0,65908.0
22,2020-05-27,2365.0,2280.0,2280.0,2325.0,91548.0
23,2020-05-28,2390.0,2275.0,2350.0,2295.0,75707.0
24,2020-05-29,2305.0,2245.0,2305.0,2250.0,43670.0
25,2020-06-01,2330.0,2230.0,2250.0,2330.0,48559.0
26,2020-06-02,2385.0,2305.0,2330.0,2355.0,63408.0
27,2020-06-03,2390.0,2335.0,2390.0,2370.0,70014.0
28,2020-06-04,2395.0,2340.0,2375.0,2370.0,65114.0
29,2020-06-05,2430.0,2365.0,2400.0,2400.0,134905.0
30,2020-06-08,2455.0,2345.0,2455.0,2370.0,88958.0
31,2020-06-09,2400.0,2350.0,2380.0,2370.0,72431.0
32,2020-06-10,2390.0,2300.0,2370.0,2340.0,65379.0
33,2020-06-11,2370.0,2270.0,2340.0,2285.0,133473.0
34,2020-06-12,2245.0,2170.0,2245.0,2195.0,97001.0
35,2020-06-15,2195.0,2045.0,2195.0,2045.0,104975.0
36,2020-06-16,2140.0,2085.0,2120.0,2140.0,92772.0
37,2020-06-17,2140.0,2055.0,2130.0,2085.0,84795.0
38,2020-06-18,2100.0,2025.0,2100.0,2070.0,59920.0
39,2020-06-19,2130.0,2050.0,2100.0,2120.0,52159.0
40,2020-06-22,2135.0,2085.0,2120.0,2100.0,41248.0
41,2020-06-23,2155.0,2090.0,2140.0,2100.0,50203.0
42,2020-06-24,2140.0,2095.0,2140.0,2115.0,103572.0
43,2020-06-25,2100.0,2040.0,2100.0,2055.0,80123.0
44,2020-06-26,2065.0,2020.0,2055.0,2045.0,43224.0
45,2020-06-29,2045.0,1985.0,2020.0,2005.0,55530.0
46,2020-06-30,2050.0,1995.0,2000.0,2045.0,49201.0
47,2020-07-01,2060.0,2020.0,2045.0,2020.0,15523.0
48,2020-07-02,2070.0,2025.0,2035.0,2055.0,6680.0
