,index,High,Low,Open,Close,Volume
0,2020-04-22,15000.0,13300.0,15000.0,14500.0,386.0
1,2020-04-23,14750.0,14050.0,14050.0,14750.0,101.0
2,2020-04-24,14300.0,13100.0,14300.0,13100.0,101.0
3,2020-04-27,13100.0,13100.0,13100.0,13100.0,0.0
4,2020-04-28,12500.0,12000.0,12500.0,12050.0,135.0
5,2020-04-29,12250.0,12250.0,12250.0,12250.0,60.0
6,2020-05-04,12550.0,12550.0,12550.0,12550.0,100.0
7,2020-05-06,12150.0,12150.0,12150.0,12150.0,95.0
8,2020-05-07,13900.0,11700.0,13900.0,11700.0,93.0
9,2020-05-08,11950.0,11550.0,11950.0,11550.0,149.0
10,2020-05-11,11550.0,11550.0,11550.0,11550.0,0.0
11,2020-05-12,11850.0,11850.0,11850.0,11850.0,100.0
12,2020-05-13,11200.0,11000.0,11000.0,11200.0,50.0
13,2020-05-14,11200.0,11200.0,11200.0,11200.0,0.0
14,2020-05-15,12850.0,11200.0,11200.0,12850.0,24.0
15,2020-05-18,12850.0,12850.0,12850.0,12850.0,0.0
16,2020-05-19,12850.0,12850.0,12850.0,12850.0,0.0
17,2020-05-20,12850.0,12450.0,12450.0,12850.0,104.0
18,2020-05-21,12850.0,12850.0,12850.0,12850.0,100.0
19,2020-05-22,12500.0,12450.0,12500.0,12450.0,291.0
20,2020-05-25,14300.0,12100.0,12100.0,13050.0,1160.0
21,2020-05-26,14450.0,13050.0,14450.0,13050.0,978.0
22,2020-05-27,13400.0,12550.0,13400.0,12550.0,433.0
23,2020-05-28,13600.0,12900.0,13550.0,12900.0,1100.0
24,2020-05-29,14800.0,13250.0,13250.0,14800.0,110.0
25,2020-06-01,16950.0,16950.0,16950.0,16950.0,2.0
26,2020-06-02,18900.0,15050.0,18900.0,15200.0,509.0
27,2020-06-03,15600.0,15600.0,15600.0,15600.0,20.0
28,2020-06-04,15950.0,15950.0,15950.0,15950.0,10.0
29,2020-06-05,15950.0,15950.0,15950.0,15950.0,0.0
30,2020-06-08,15950.0,15950.0,15950.0,15950.0,0.0
31,2020-06-09,18150.0,17950.0,18150.0,17950.0,21.0
32,2020-06-10,19000.0,17950.0,17950.0,18650.0,21.0
33,2020-06-11,19900.0,16250.0,19900.0,16250.0,345.0
34,2020-06-12,15000.0,15000.0,15000.0,15000.0,184.0
35,2020-06-15,15000.0,15000.0,15000.0,15000.0,302.0
36,2020-06-16,17250.0,15600.0,17250.0,16900.0,122.0
