,Date,High,Low,Open,Close,Volume
0,2020-05-08,931.0,910.0,918.0,915.0,7209418.0
1,2020-05-11,916.0,874.0,915.0,894.0,1655896.0
2,2020-05-12,903.0,873.0,902.0,882.0,905727.0
3,2020-05-13,879.0,839.0,879.0,842.0,1250386.0
4,2020-05-14,877.0,830.0,841.0,842.0,1074480.0
5,2020-05-15,885.0,837.0,844.0,850.0,1511671.0
6,2020-05-18,845.0,824.0,840.0,838.0,482205.0
7,2020-05-19,856.0,826.0,840.0,851.0,353678.0
8,2020-05-20,863.0,846.0,846.0,856.0,254785.0
9,2020-05-21,878.0,846.0,858.0,856.0,450085.0
10,2020-05-22,862.0,837.0,856.0,848.0,263116.0
11,2020-05-25,863.0,830.0,840.0,840.0,209063.0
12,2020-05-26,851.0,839.0,841.0,845.0,360888.0
13,2020-05-27,851.0,838.0,850.0,849.0,264602.0
14,2020-05-28,855.0,830.0,849.0,839.0,519053.0
15,2020-05-29,848.0,819.0,826.0,843.0,335868.0
16,2020-06-01,852.0,827.0,827.0,839.0,258350.0
17,2020-06-02,847.0,834.0,847.0,841.0,467753.0
18,2020-06-03,866.0,839.0,856.0,840.0,921832.0
19,2020-06-04,841.0,823.0,840.0,835.0,362340.0
20,2020-06-05,836.0,823.0,836.0,832.0,260456.0
21,2020-06-08,842.0,826.0,833.0,838.0,220415.0
22,2020-06-09,845.0,834.0,839.0,844.0,197804.0
23,2020-06-10,847.0,826.0,847.0,832.0,237153.0
24,2020-06-11,832.0,803.0,832.0,805.0,301793.0
25,2020-06-12,792.0,773.0,790.0,786.0,414203.0
26,2020-06-15,797.0,738.0,787.0,741.0,324611.0
27,2020-06-16,766.0,745.0,750.0,753.0,345730.0
28,2020-06-17,754.0,722.0,754.0,739.0,309322.0
29,2020-06-18,735.0,712.0,735.0,719.0,259914.0
30,2020-06-19,729.0,715.0,725.0,728.0,154671.0
31,2020-06-22,738.0,720.0,721.0,720.0,195070.0
32,2020-06-23,727.0,685.0,727.0,689.0,475777.0
33,2020-06-24,706.0,686.0,686.0,697.0,706813.0
34,2020-06-25,704.0,680.0,696.0,685.0,203309.0
35,2020-06-26,0.0,0.0,0.0,685.0,0.0
36,2020-06-29,0.0,0.0,0.0,685.0,0.0
37,2020-06-30,0.0,0.0,0.0,685.0,0.0
38,2020-07-01,0.0,0.0,0.0,685.0,0.0
39,2020-07-02,0.0,0.0,0.0,685.0,0.0
40,2020-07-03,0.0,0.0,0.0,685.0,0.0
